,"(deg C) Maximum Temperature (gridMET) at -79.2103E,35.1464N, 1979-01-01 to 2026-04-10"
"1994-01-26",18.1291
"1994-01-27",10.0992
"1994-01-28",18.8899
"1994-01-29",15.9198
"1994-01-30",8.7299
"1994-01-31",6.083
"1994-02-01",8.4822
"1994-02-02",4.5125
"1994-02-03",10.1131
"1994-02-04",12.9423
"1994-02-05",10.3922
"1994-02-06",14.6624
"1994-02-07",16.033
"1994-02-08",15.0132
"1994-02-09",22.1126
"1994-02-10",16.5523
"1994-02-11",3.3532
"1994-02-12",9.7622
"1994-02-13",15.6331
"1994-02-14",11.793
"1994-02-15",14.343
"1994-02-16",15.3829
"1994-02-17",16.4228
"1994-02-18",18.4133
"1994-02-19",21.0225
"1994-02-20",21.9228
"1994-02-21",20.7232
"1994-02-22",17.9028
"1994-02-23",18.3429
"1994-02-24",16.3524
"1994-02-25",14.7831
"1994-02-26",7.7026
"1994-02-27",5.6228
"1994-02-28",8.9537
"1994-03-01",10.054
"1994-03-02",17.3545
"1994-03-03",9.2643
"1994-03-04",20.8238
"1994-03-05",19.0747
"1994-03-06",20.8338
"1994-03-07",25.2549
"1994-03-08",26.4143
"1994-03-09",20.3749
"1994-03-10",22.4949
"1994-03-11",11.9137
"1994-03-12",13.5043
"1994-03-13",17.4941
"1994-03-14",18.2046
"1994-03-15",22.3038
"1994-03-16",13.5043
"1994-03-17",11.3843
"1994-03-18",22.0749
"1994-03-19",18.104
"1994-03-20",22.9048
"1994-03-21",22.6244
"1994-03-22",20.3749
"1994-03-23",25.0449
"1994-03-24",28.1042
"1994-03-25",23.3047
"1994-03-26",18.1643
"1994-03-27",28.5041
"1994-03-28",23.3638
"1994-03-29",17.0842
"1994-03-30",16.6139
"1994-03-31",19.2935
"1994-04-01",17.7531
"1994-04-02",21.6537
"1994-04-03",23.443
"1994-04-04",20.9734
"1994-04-05",23.7335
"1994-04-06",23.0834
"1994-04-07",20.0731
"1994-04-08",16.9937
"1994-04-09",21.8234
"1994-04-10",28.2136
"1994-04-11",24.4527
"1994-04-12",27.7534
"1994-04-13",27.5032
"1994-04-14",27.4529
"1994-04-15",29.4333
"1994-04-16",26.203
"1994-04-17",24.5835
"1994-04-18",25.4033
"1994-04-19",28.9228
"1994-04-20",29.6333
"1994-04-21",27.4428
"1994-04-22",19.5626
"1994-04-23",20.6628
"1994-04-24",26.7336
"1994-04-25",30.2532
"1994-04-26",31.9934
"1994-04-27",31.5131
"1994-04-28",32.4537
"1994-04-29",31.7231
"1994-04-30",29.4271
"1994-05-01",28.5569
"1994-05-02",21.7165
"1994-05-03",17.8273
"1994-05-04",18.6472
"1994-05-05",22.1265
"1994-05-06",25.7667
"1994-05-07",27.1071
"1994-05-08",22.1768
"1994-05-09",23.8164
"1994-05-10",27.4164
"1994-05-11",26.6268
"1994-05-12",29.627
"1994-05-13",22.5565
"1994-05-14",26.9373
"1994-05-15",30.0369
"1994-05-16",29.7665
"1994-05-17",21.5267
"1994-05-18",20.1573
"1994-05-19",18.4372
"1994-05-20",18.1266
"1994-05-21",18.4963
"1994-05-22",25.9867
"1994-05-23",31.8564
"1994-05-24",33.4068
"1994-05-25",32.167
"1994-05-26",30.4066
"1994-05-27",25.2071
"1994-05-28",24.7469
"1994-05-29",27.7773
"1994-05-30",27.5271
"1994-05-31",27.9961
"1994-06-01",31.3559
"1994-06-02",32.5454
"1994-06-03",27.3561
"1994-06-04",28.1457
"1994-06-05",29.4358
"1994-06-06",29.6961
"1994-06-07",30.4757
"1994-06-08",29.5754
"1994-06-09",26.1552
"1994-06-10",24.8261
"1994-06-11",27.6755
"1994-06-12",31.1057
"1994-06-13",31.6062
"1994-06-14",32.4159
"1994-06-15",32.9453
"1994-06-16",33.5061
"1994-06-17",31.4452
"1994-06-18",31.3257
"1994-06-19",33.066
"1994-06-20",33.4759
"1994-06-21",34.6353
"1994-06-22",35.0553
"1994-06-23",32.9956
"1994-06-24",32.3757
"1994-06-25",30.8555
"1994-06-26",30.6857
"1994-06-27",27.5158
"1994-06-28",32.2261
"1994-06-29",33.3854
"1994-06-30",32.0085
"1994-07-01",30.9083
"1994-07-02",31.078
"1994-07-03",31.918
"1994-07-04",30.8278
"1994-07-05",31.068
"1994-07-06",31.8274
"1994-07-07",32.2273
"1994-07-08",32.2575
"1994-07-09",34.7585
"1994-07-10",32.7378
"1994-07-11",31.7684
"1994-07-12",32.1682
"1994-07-13",32.978
"1994-07-14",32.6775
"1994-07-15",34.4781
"1994-07-16",33.3678
"1994-07-17",33.1478
"1994-07-18",31.9482
"1994-07-19",32.7177
"1994-07-20",30.1073
"1994-07-21",30.228
"1994-07-22",29.9577
"1994-07-23",30.2079
"1994-07-24",32.4185
"1994-07-25",31.4175
"1994-07-26",31.4879
"1994-07-27",29.7376
"1994-07-28",29.0875
"1994-07-29",28.6676
"1994-07-30",29.3378
"1994-07-31",29.8923
"1994-08-01",29.5716
"1994-08-02",30.0017
"1994-08-03",32.1418
"1994-08-04",31.322
"1994-08-05",30.6115
"1994-08-06",24.2012
"1994-08-07",27.4818
"1994-08-08",29.5214
"1994-08-09",30.8014
"1994-08-10",32.0613
"1994-08-11",31.4615
"1994-08-12",31.0919
"1994-08-13",32.592
"1994-08-14",31.0516
"1994-08-15",27.8817
"1994-08-16",30.052
"1994-08-17",27.7924
"1994-08-18",30.2318
"1994-08-19",29.2221
"1994-08-20",29.6622
"1994-08-21",29.4522
"1994-08-22",28.992
"1994-08-23",28.6323
"1994-08-24",27.7924
"1994-08-25",28.4714
"1994-08-26",30.6819
"1994-08-27",31.0919
"1994-08-28",32.5014
"1994-08-29",33.012
"1994-08-30",31.2717
"1994-08-31",31.5043
"1994-09-01",30.6241
"1994-09-02",25.944
"1994-09-03",18.5642
"1994-09-04",22.5439
"1994-09-05",21.9542
"1994-09-06",26.4143
"1994-09-07",28.7443
"1994-09-08",26.8041
"1994-09-09",28.4438
"1994-09-10",29.3139
"1994-09-11",29.0737
"1994-09-12",27.0442
"1994-09-13",29.6043
"1994-09-14",30.0746
"1994-09-15",30.6845
"1994-09-16",31.2541
"1994-09-17",25.9742
"1994-09-18",25.524
"1994-09-19",24.3345
"1994-09-20",24.8136
"1994-09-21",25.2838
"1994-09-22",23.2644
"1994-09-23",26.6544
"1994-09-24",25.2637
"1994-09-25",26.8644
"1994-09-26",26.6934
"1994-09-27",25.4536
"1994-09-28",25.4146
"1994-09-29",24.8337
"1994-09-30",26.2294
"1994-10-01",27.9295
"1994-10-02",28.3494
"1994-10-03",22.4999
"1994-10-04",21.0602
"1994-10-05",22.2497
"1994-10-06",21.6197
"1994-10-07",22.1604
"1994-10-08",25.1694
"1994-10-09",24.9003
"1994-10-10",18.8597
"1994-10-11",18.5202
"1994-10-12",20.0505
"1994-10-13",19.0697
"1994-10-14",19.3802
"1994-10-15",21.5594
"1994-10-16",20.0203
"1994-10-17",21.3393
"1994-10-18",22.4094
"1994-10-19",20.0894
"1994-10-20",24.6602
"1994-10-21",24.7205
"1994-10-22",22.9601
"1994-10-23",25.3995
"1994-10-24",24.84
"1994-10-25",22.8206
"1994-10-26",18.5403
"1994-10-27",14.0802
"1994-10-28",17.21
"1994-10-29",23.4002
"1994-10-30",23.6605
"1994-10-31",25.7654
"1994-11-01",24.1861
"1994-11-02",19.1363
"1994-11-03",22.3654
"1994-11-04",23.9459
"1994-11-05",26.7664
"1994-11-06",26.5362
"1994-11-07",19.9561
"1994-11-08",22.5653
"1994-11-09",26.9952
"1994-11-10",20.8854
"1994-11-11",16.1851
"1994-11-12",17.6852
"1994-11-13",22.9362
"1994-11-14",23.9258
"1994-11-15",25.3656
"1994-11-16",18.2058
"1994-11-17",16.546
"1994-11-18",21.5053
"1994-11-19",23.5059
"1994-11-20",20.7156
"1994-11-21",17.1961
"1994-11-22",19.8656
"1994-11-23",11.7452
"1994-11-24",11.036
"1994-11-25",14.426
"1994-11-26",12.3752
"1994-11-27",14.1356
"1994-11-28",21.0853
"1994-11-29",15.1063
"1994-11-30",15.2647
"1994-12-01",12.2343
"1994-12-02",15.1138
"1994-12-03",21.504
"1994-12-04",19.8644
"1994-12-05",23.0041
"1994-12-06",22.4044
"1994-12-07",21.8549
"1994-12-08",15.1943
"1994-12-09",15.5439
"1994-12-10",20.0643
"1994-12-11",16.6139
"1994-12-12",7.1242
"1994-12-13",5.6341
"1994-12-14",10.8738
"1994-12-15",11.9036
"1994-12-16",11.0448
"1994-12-17",13.874
"1994-12-18",15.354
"1994-12-19",9.8742
"1994-12-20",11.2447
"1994-12-21",14.9038
"1994-12-22",11.3642
"1994-12-23",11.7037
"1994-12-24",15.0937
"1994-12-25",10.7644
"1994-12-26",12.7838
"1994-12-27",13.6238
"1994-12-28",15.5137
"1994-12-29",13.3836
"1994-12-30",7.8044
"1994-12-31",11.4598
"1995-01-01",16.5488
"1995-01-02",10.6398
"1995-01-03",5.6098
"1995-01-04",8.1291
"1995-01-05",0.8592
"1995-01-06",14.399
"1995-01-07",18.1892
"1995-01-08",7.0388
"1995-01-09",10.1095
"1995-01-10",11.6399
"1995-01-11",15.189
"1995-01-12",18.8394
"1995-01-13",21.4997
"1995-01-14",20.2289
"1995-01-15",19.9396
"1995-01-16",16.9889
"1995-01-17",13.6697
"1995-01-18",16.0988
"1995-01-19",17.8591
"1995-01-20",12.9391
"1995-01-21",9.3789
"1995-01-22",7.5494
"1995-01-23",7.1699
"1995-01-24",4.8693
"1995-01-25",7.1896
"1995-01-26",9.0995
"1995-01-27",11.3395
"1995-01-28",9.6793
"1995-01-29",6.0993
"1995-01-30",2.7591
"1995-01-31",9.2887
"1995-02-01",13.1789
"1995-02-02",14.9689
"1995-02-03",13.3594
"1995-02-04",10.3889
"1995-02-05",4.1091
"1995-02-06",1.4093
"1995-02-07",4.9497
"1995-02-08",1.2189
"1995-02-09",3.6888
"1995-02-10",3.3686
"1995-02-11",12.6486
"1995-02-12",7.919
"1995-02-13",4.9287
"1995-02-14",7.8992
"1995-02-15",8.1193
"1995-02-16",20.1485
"1995-02-17",15.2088
"1995-02-18",8.2392
"1995-02-19",15.1692
"1995-02-20",17.8196
"1995-02-21",12.0886
"1995-02-22",10.5792
"1995-02-23",17.6589
"1995-02-24",13.8094
"1995-02-25",10.8796
"1995-02-26",18.9989
"1995-02-27",21.3291
"1995-02-28",22.3514
"1995-03-01",16.9209
"1995-03-02",12.3618
"1995-03-03",6.7619
"1995-03-04",9.3109
"1995-03-05",14.3916
"1995-03-06",19.6516
"1995-03-07",25.521
"1995-03-08",23.5814
"1995-03-09",9.9018
"1995-03-10",10.1614
"1995-03-11",16.6019
"1995-03-12",20.4811
"1995-03-13",22.3514
"1995-03-14",23.4615
"1995-03-15",23.8509
"1995-03-16",25.2713
"1995-03-17",25.5012
"1995-03-18",18.9519
"1995-03-19",18.1113
"1995-03-20",22.6617
"1995-03-21",23.3515
"1995-03-22",26.7015
"1995-03-23",25.3318
"1995-03-24",17.2608
"1995-03-25",17.3115
"1995-03-26",20.1213
"1995-03-27",19.141
"1995-03-28",20.8309
"1995-03-29",19.931
"1995-03-30",20.8915
"1995-03-31",17.33
"1995-04-01",16.6897
"1995-04-02",17.0692
"1995-04-03",21.0596
"1995-04-04",23.0795
"1995-04-05",16.8504
"1995-04-06",18.7702
"1995-04-07",25.9499
"1995-04-08",27.1293
"1995-04-09",28.0799
"1995-04-10",26.8499
"1995-04-11",25.83
"1995-04-12",27.5594
"1995-04-13",25.1996
"1995-04-14",19.8098
"1995-04-15",21.6999
"1995-04-16",28.6003
"1995-04-17",29.1393
"1995-04-18",27.7696
"1995-04-19",31.7699
"1995-04-20",31.6599
"1995-04-21",30.7698
"1995-04-22",30.8798
"1995-04-23",19.35
"1995-04-24",20.8903
"1995-04-25",21.0794
"1995-04-26",23.7199
"1995-04-27",26.5396
"1995-04-28",26.1898
"1995-04-29",25.3702
"1995-04-30",27.9501
"1995-05-01",21.3402
"1995-05-02",24.1105
"1995-05-03",19.0508
"1995-05-04",22.5208
"1995-05-05",24.8806
"1995-05-06",22.8199
"1995-05-07",24.0808
"1995-05-08",25.6409
"1995-05-09",27.0798
"1995-05-10",29.9601
"1995-05-11",30.6103
"1995-05-12",26.8808
"1995-05-13",27.981
"1995-05-14",29.7809
"1995-05-15",31.7402
"1995-05-16",29.41
"1995-05-17",31.8206
"1995-05-18",33.5599
"1995-05-19",27.0304
"1995-05-20",25.0809
"1995-05-21",26.8598
"1995-05-22",28.2604
"1995-05-23",28.0502
"1995-05-24",29.9304
"1995-05-25",31.3409
"1995-05-26",31.8898
"1995-05-27",24.6903
"1995-05-28",25.8708
"1995-05-29",29.9502
"1995-05-30",30.0108
"1995-05-31",26.6348
"1995-06-01",28.9254
"1995-06-02",28.7956
"1995-06-03",29.7957
"1995-06-04",30.6647
"1995-06-05",24.7657
"1995-06-06",24.8349
"1995-06-07",31.5548
"1995-06-08",34.5352
"1995-06-09",33.6254
"1995-06-10",32.6154
"1995-06-11",31.7452
"1995-06-12",28.7548
"1995-06-13",22.2958
"1995-06-14",27.0056
"1995-06-15",28.8451
"1995-06-16",27.7251
"1995-06-17",27.9748
"1995-06-18",28.2455
"1995-06-19",22.9658
"1995-06-20",28.3753
"1995-06-21",29.075
"1995-06-22",27.8252
"1995-06-23",28.6151
"1995-06-24",29.7858
"1995-06-25",30.7748
"1995-06-26",30.4348
"1995-06-27",29.6647
"1995-06-28",28.3654
"1995-06-29",26.4259
"1995-06-30",29.8662
"1995-07-01",31.0269
"1995-07-02",31.556
"1995-07-03",30.0368
"1995-07-04",31.5066
"1995-07-05",30.886
"1995-07-06",32.456
"1995-07-07",31.0368
"1995-07-08",31.8267
"1995-07-09",30.4262
"1995-07-10",32.1568
"1995-07-11",32.5363
"1995-07-12",32.676
"1995-07-13",32.9369
"1995-07-14",33.5463
"1995-07-15",34.3065
"1995-07-16",33.796
"1995-07-17",31.8564
"1995-07-18",33.2558
"1995-07-19",32.6266
"1995-07-20",34.5365
"1995-07-21",35.2967
"1995-07-22",32.2161
"1995-07-23",34.6168
"1995-07-24",34.916
"1995-07-25",34.686
"1995-07-26",34.8159
"1995-07-27",32.7663
"1995-07-28",32.4757
"1995-07-29",32.9059
"1995-07-30",33.0469
"1995-07-31",33.822
"1995-08-01",32.7823
"1995-08-02",33.8529
"1995-08-03",33.6625
"1995-08-04",33.0926
"1995-08-05",32.7428
"1995-08-06",34.2521
"1995-08-07",28.4223
"1995-08-08",27.5928
"1995-08-09",28.3321
"1995-08-10",31.1926
"1995-08-11",31.2828
"1995-08-12",35.7825
"1995-08-13",37.5725
"1995-08-14",37.1324
"1995-08-15",34.9123
"1995-08-16",35.6119
"1995-08-17",36.9322
"1995-08-18",35.633
"1995-08-19",29.9527
"1995-08-20",31.2223
"1995-08-21",33.3028
"1995-08-22",34.3918
"1995-08-23",31.8824
"1995-08-24",31.2223
"1995-08-25",31.8218
"1995-08-26",29.0923
"1995-08-27",28.6127
"1995-08-28",29.1121
"1995-08-29",31.4522
"1995-08-30",32.142
"1995-08-31",31.3199
"1995-09-01",31.8107
"1995-09-02",27.2108
"1995-09-03",27.311
"1995-09-04",28.4705
"1995-09-05",28.1009
"1995-09-06",28.2703
"1995-09-07",25.6607
"1995-09-08",29.6511
"1995-09-09",30.5906
"1995-09-10",28.4507
"1995-09-11",25.7608
"1995-09-12",24.5407
"1995-09-13",28.4507
"1995-09-14",30.8601
"1995-09-15",28.3803
"1995-09-16",25.8906
"1995-09-17",29.1208
"1995-09-18",27.0699
"1995-09-19",23.4306
"1995-09-20",26.4902
"1995-09-21",27.8203
"1995-09-22",27.7708
"1995-09-23",20.3809
"1995-09-24",16.5203
"1995-09-25",21.9002
"1995-09-26",22.391
"1995-09-27",25.9907
"1995-09-28",25.9401
"1995-09-29",25.9005
"1995-09-30",26.882
"1995-10-01",27.3023
"1995-10-02",29.1616
"1995-10-03",29.4224
"1995-10-04",25.0426
"1995-10-05",27.3926
"1995-10-06",30.6017
"1995-10-07",28.8117
"1995-10-08",25.432
"1995-10-09",25.2119
"1995-10-10",25.882
"1995-10-11",26.5717
"1995-10-12",26.772
"1995-10-13",25.8115
"1995-10-14",27.2418
"1995-10-15",21.6122
"1995-10-16",20.6925
"1995-10-17",19.7221
"1995-10-18",23.3416
"1995-10-19",24.422
"1995-10-20",21.9224
"1995-10-21",17.0222
"1995-10-22",20.0719
"1995-10-23",22.3527
"1995-10-24",26.6323
"1995-10-25",23.1327
"1995-10-26",23.8521
"1995-10-27",26.7918
"1995-10-28",22.7519
"1995-10-29",17.042
"1995-10-30",18.0421
"1995-10-31",16.9876
"1995-11-01",23.8571
"1995-11-02",23.1673
"1995-11-03",25.9982
"1995-11-04",17.2979
"1995-11-05",8.6582
"1995-11-06",13.7674
"1995-11-07",19.5576
"1995-11-08",16.0271
"1995-11-09",8.0179
"1995-11-10",10.3481
"1995-11-11",21.7482
"1995-11-12",9.8981
"1995-11-13",12.0577
"1995-11-14",10.3679
"1995-11-15",8.3776
"1995-11-16",10.2578
"1995-11-17",11.3482
"1995-11-18",14.7279
"1995-11-19",16.2175
"1995-11-20",16.597
"1995-11-21",18.068
"1995-11-22",8.6273
"1995-11-23",14.3471
"1995-11-24",12.6672
"1995-11-25",12.0775
"1995-11-26",16.0778
"1995-11-27",17.6477
"1995-11-28",23.0474
"1995-11-29",17.6082
"1995-11-30",9.2986
"1995-12-01",15.749
"1995-12-02",17.979
"1995-12-03",19.5181
"1995-12-04",18.7183
"1995-12-05",12.4385
"1995-12-06",17.4982
"1995-12-07",8.9883
"1995-12-08",8.369
"1995-12-09",7.0586
"1995-12-10",3.999
"1995-12-11",4.3885
"1995-12-12",8.1489
"1995-12-13",9.7288
"1995-12-14",16.1693
"1995-12-15",21.6085
"1995-12-16",17.4883
"1995-12-17",10.6089
"1995-12-18",8.2589
"1995-12-19",19.3092
"1995-12-20",10.9291
"1995-12-21",6.1488
"1995-12-22",5.7693
"1995-12-23",4.7593
"1995-12-24",4.1684
"1995-12-25",6.1883
"1995-12-26",3.5083
"1995-12-27",6.469
"1995-12-28",4.8186
"1995-12-29",7.8881
"1995-12-30",12.059
"1995-12-31",11.7648
"1996-01-01",13.8046
"1996-01-02",17.5744
"1996-01-03",15.2954
"1996-01-04",5.2944
"1996-01-05",9.4354
"1996-01-06",2.8853
"1996-01-07",-0.8054
"1996-01-08",0.2952
"1996-01-09",5.6847
"1996-01-10",5.3352
"1996-01-11",4.5751
"1996-01-12",5.1949
"1996-01-13",7.2457
"1996-01-14",13.2345
"1996-01-15",16.0951
"1996-01-16",11.7552
"1996-01-17",16.2455
"1996-01-18",19.4951
"1996-01-19",17.8945
"1996-01-20",3.7347
"1996-01-21",5.0648
"1996-01-22",8.5248
"1996-01-23",14.3951
"1996-01-24",15.965
"1996-01-25",6.9153
"1996-01-26",13.5253
"1996-01-27",17.2046
"1996-01-28",7.1946
"1996-01-29",7.4344
"1996-01-30",10.6852
"1996-01-31",12.1709
"1996-02-01",3.7997
"1996-02-02",2.1304
"1996-02-03",-1.6701
"1996-02-04",-4.2398
"1996-02-05",-1.7696
"1996-02-06",3.8801
"1996-02-07",10.49
"1996-02-08",12.5701
"1996-02-09",17.0707
"1996-02-10",18.0297
"1996-02-11",19.68
"1996-02-12",6.7508
"1996-02-13",7.4102
"1996-02-14",13.26
"1996-02-15",16.6702
"1996-02-16",8.8207
"1996-02-17",5.01
"1996-02-18",7.7507
"1996-02-19",15.6602
"1996-02-20",19.5499
"1996-02-21",21.2907
"1996-02-22",21.6401
"1996-02-23",24.9407
"1996-02-24",21.871
"1996-02-25",21.6605
"1996-02-26",25.6102
"1996-02-27",26.3001
"1996-02-28",24.72
"1996-02-29",12.5548
"1996-03-01",8.4253
"1996-03-02",13.5648
"1996-03-03",11.5154
"1996-03-04",13.5955
"1996-03-05",19.6851
"1996-03-06",21.0548
"1996-03-07",20.815
"1996-03-08",11.3751
"1996-03-09",2.2145
"1996-03-10",4.8748
"1996-03-11",9.3946
"1996-03-12",12.5446
"1996-03-13",16.9355
"1996-03-14",21.9449
"1996-03-15",20.7449
"1996-03-16",22.8147
"1996-03-17",22.0049
"1996-03-18",18.1445
"1996-03-19",18.3753
"1996-03-20",8.2047
"1996-03-21",9.2849
"1996-03-22",10.6354
"1996-03-23",13.2855
"1996-03-24",17.8843
"1996-03-25",21.2652
"1996-03-26",23.1246
"1996-03-27",14.3747
"1996-03-28",10.3345
"1996-03-29",18.0552
"1996-03-30",14.7955
"1996-03-31",17.086
"1996-04-01",22.4959
"1996-04-02",17.9456
"1996-04-03",23.6258
"1996-04-04",25.5362
"1996-04-05",21.5062
"1996-04-06",12.1556
"1996-04-07",13.056
"1996-04-08",14.0762
"1996-04-09",14.4563
"1996-04-10",12.5561
"1996-04-11",20.8456
"1996-04-12",26.1152
"1996-04-13",27.4352
"1996-04-14",26.1662
"1996-04-15",27.7464
"1996-04-16",21.2053
"1996-04-17",20.4554
"1996-04-18",27.0653
"1996-04-19",21.7052
"1996-04-20",28.6263
"1996-04-21",30.3352
"1996-04-22",31.2956
"1996-04-23",30.0955
"1996-04-24",20.5957
"1996-04-25",24.9355
"1996-04-26",24.0951
"1996-04-27",24.0951
"1996-04-28",26.7159
"1996-04-29",28.9655
"1996-04-30",22.3352
"1996-05-01",20.8252
"1996-05-02",25.2748
"1996-05-03",27.3446
"1996-05-04",30.4947
"1996-05-05",31.3147
"1996-05-06",30.9652
"1996-05-07",22.6642
"1996-05-08",29.7843
"1996-05-09",31.9447
"1996-05-10",30.6643
"1996-05-11",29.755
"1996-05-12",22.1541
"1996-05-13",15.2151
"1996-05-14",19.305
"1996-05-15",15.335
"1996-05-16",26.6853
"1996-05-17",32.1143
"1996-05-18",33.7748
"1996-05-19",34.7644
"1996-05-20",34.7644
"1996-05-21",33.9648
"1996-05-22",29.9144
"1996-05-23",30.9053
"1996-05-24",33.3144
"1996-05-25",29.565
"1996-05-26",27.4454
"1996-05-27",32.4051
"1996-05-28",28.9745
"1996-05-29",31.4141
"1996-05-30",21.5649
"1996-05-31",23.849
"1996-06-01",25.8283
"1996-06-02",27.4084
"1996-06-03",28.1685
"1996-06-04",27.8688
"1996-06-05",30.348
"1996-06-06",30.9882
"1996-06-07",32.159
"1996-06-08",31.029
"1996-06-09",28.7985
"1996-06-10",30.589
"1996-06-11",29.028
"1996-06-12",32.1079
"1996-06-13",31.8988
"1996-06-14",32.4382
"1996-06-15",33.0785
"1996-06-16",31.5187
"1996-06-17",31.5187
"1996-06-18",33.1091
"1996-06-19",31.798
"1996-06-20",33.4087
"1996-06-21",33.8283
"1996-06-22",37.0281
"1996-06-23",36.6889
"1996-06-24",37.9591
"1996-06-25",35.059
"1996-06-26",29.519
"1996-06-27",29.658
"1996-06-28",30.098
"1996-06-29",32.789
"1996-06-30",33.7607
"1996-07-01",35.0603
"1996-07-02",34.0911
"1996-07-03",33.8105
"1996-07-04",28.4006
"1996-07-05",30.8798
"1996-07-06",30.4003
"1996-07-07",33.4406
"1996-07-08",33.2404
"1996-07-09",32.3107
"1996-07-10",31.4205
"1996-07-11",27.101
"1996-07-12",23.8209
"1996-07-13",32.9701
"1996-07-14",32.7698
"1996-07-15",30.7306
"1996-07-16",30.9308
"1996-07-17",32.4408
"1996-07-18",34.2198
"1996-07-19",35.3906
"1996-07-20",32.3005
"1996-07-21",31.6004
"1996-07-22",33.1907
"1996-07-23",33.9202
"1996-07-24",30.6808
"1996-07-25",32.3107
"1996-07-26",31.2599
"1996-07-27",30.6808
"1996-07-28",30.8505
"1996-07-29",30.8301
"1996-07-30",33.0708
"1996-07-31",32.0391
"1996-08-01",29.5892
"1996-08-02",28.8291
"1996-08-03",29.2589
"1996-08-04",29.139
"1996-08-05",29.25
"1996-08-06",29.9488
"1996-08-07",28.0894
"1996-08-08",30.1299
"1996-08-09",28.3993
"1996-08-10",29.5395
"1996-08-11",28.8597
"1996-08-12",27.7489
"1996-08-13",24.8896
"1996-08-14",26.4991
"1996-08-15",29.5496
"1996-08-16",31.0991
"1996-08-17",31.4193
"1996-08-18",30.6197
"1996-08-19",30.1898
"1996-08-20",30.7497
"1996-08-21",30.7089
"1996-08-22",30.3289
"1996-08-23",32.5288
"1996-08-24",30.7191
"1996-08-25",29.4591
"1996-08-26",28.8992
"1996-08-27",29.0995
"1996-08-28",29.8494
"1996-08-29",28.7194
"1996-08-30",29.6988
"1996-08-31",29.4234
"1996-09-01",29.3022
"1996-09-02",28.2526
"1996-09-03",27.9823
"1996-09-04",28.7028
"1996-09-05",27.3523
"1996-09-06",28.5524
"1996-09-07",31.6526
"1996-09-08",31.0724
"1996-09-09",30.9334
"1996-09-10",30.5023
"1996-09-11",27.5933
"1996-09-12",28.3024
"1996-09-13",29.3724
"1996-09-14",24.3731
"1996-09-15",26.3728
"1996-09-16",27.0526
"1996-09-17",29.783
"1996-09-18",23.9931
"1996-09-19",24.3923
"1996-09-20",25.1626
"1996-09-21",26.2223
"1996-09-22",26.4825
"1996-09-23",25.7632
"1996-09-24",27.2834
"1996-09-25",26.4328
"1996-09-26",26.7031
"1996-09-27",27.5729
"1996-09-28",29.3328
"1996-09-29",23.483
"1996-09-30",20.5051
"1996-10-01",21.4157
"1996-10-02",27.1253
"1996-10-03",27.666
"1996-10-04",17.086
"1996-10-05",19.9351
"1996-10-06",21.8659
"1996-10-07",18.4748
"1996-10-08",21.3953
"1996-10-09",24.0352
"1996-10-10",18.5654
"1996-10-11",18.346
"1996-10-12",18.5654
"1996-10-13",21.5254
"1996-10-14",25.0758
"1996-10-15",24.7953
"1996-10-16",27.1049
"1996-10-17",27.3854
"1996-10-18",26.3256
"1996-10-19",15.5059
"1996-10-20",17.2556
"1996-10-21",21.505
"1996-10-22",24.655
"1996-10-23",26.6254
"1996-10-24",22.0852
"1996-10-25",23.335
"1996-10-26",21.3149
"1996-10-27",24.4152
"1996-10-28",28.0359
"1996-10-29",24.7953
"1996-10-30",29.3953
"1996-10-31",23.914
"1996-11-01",20.7831
"1996-11-02",15.8936
"1996-11-03",10.1342
"1996-11-04",14.9537
"1996-11-05",20.574
"1996-11-06",25.2238
"1996-11-07",25.3437
"1996-11-08",24.984
"1996-11-09",13.774
"1996-11-10",10.9237
"1996-11-11",7.8642
"1996-11-12",8.4036
"1996-11-13",10.2834
"1996-11-14",10.323
"1996-11-15",7.5135
"1996-11-16",12.5331
"1996-11-17",15.7941
"1996-11-18",13.584
"1996-11-19",19.4632
"1996-11-20",17.614
"1996-11-21",11.004
"1996-11-22",10.1138
"1996-11-23",10.9441
"1996-11-24",16.2137
"1996-11-25",22.5137
"1996-11-26",20.9642
"1996-11-27",7.9738
"1996-11-28",7.2635
"1996-11-29",10.3638
"1996-11-30",13.8531
"1996-12-01",19.7731
"1996-12-02",16.8539
"1996-12-03",13.6834
"1996-12-04",11.0435
"1996-12-05",11.2642
"1996-12-06",13.3838
"1996-12-07",17.9239
"1996-12-08",12.7333
"1996-12-09",7.2635
"1996-12-10",10.3638
"1996-12-11",18.5934
"1996-12-12",21.4233
"1996-12-13",17.3831
"1996-12-14",11.9541
"1996-12-15",10.7936
"1996-12-16",13.3838
"1996-12-17",17.9341
"1996-12-18",15.224
"1996-12-19",8.5835
"1996-12-20",2.1737
"1996-12-21",3.9834
"1996-12-22",9.2135
"1996-12-23",14.9639
"1996-12-24",20.5038
"1996-12-25",12.264
"1996-12-26",10.2732
"1996-12-27",14.154
"1996-12-28",19.1035
"1996-12-29",22.5839
"1996-12-30",23.3937
"1996-12-31",20.1021
"1997-01-01",15.9326
"1997-01-02",17.9925
"1997-01-03",22.7122
"1997-01-04",23.2932
"1997-01-05",19.7831
"1997-01-06",17.1721
"1997-01-07",11.2329
"1997-01-08",6.4722
"1997-01-09",3.8224
"1997-01-10",8.052
