,"(deg C) Minimum Temperature (gridMET) at -123.1250E,44.3430N, 1979-01-01 to 2026-04-12"
"1993-08-09",9.7271
"1993-08-10",10.1867
"1993-08-11",13.7765
"1993-08-12",12.1269
"1993-08-13",10.077
"1993-08-14",10.9862
"1993-08-15",12.547
"1993-08-16",12.9067
"1993-08-17",11.947
"1993-08-18",12.1565
"1993-08-19",13.397
"1993-08-20",12.4263
"1993-08-21",10.757
"1993-08-22",13.2961
"1993-08-23",12.037
"1993-08-24",7.2867
"1993-08-25",7.1167
"1993-08-26",7.9163
"1993-08-27",11.2067
"1993-08-28",10.7471
"1993-08-29",9.6569
"1993-08-30",12.6863
"1993-08-31",11.0882
"1993-09-01",9.0284
"1993-09-02",9.8883
"1993-09-03",9.2686
"1993-09-04",7.9185
"1993-09-05",8.6687
"1993-09-06",8.5579
"1993-09-07",11.3888
"1993-09-08",11.6388
"1993-09-09",13.7479
"1993-09-10",9.0186
"1993-09-11",7.3789
"1993-09-12",5.828
"1993-09-13",6.0781
"1993-09-14",9.5681
"1993-09-15",6.3687
"1993-09-16",7.5489
"1993-09-17",6.3084
"1993-09-18",4.4789
"1993-09-19",4.1488
"1993-09-20",3.7485
"1993-09-21",4.1181
"1993-09-22",3.5083
"1993-09-23",5.4979
"1993-09-24",8.3079
"1993-09-25",6.7186
"1993-09-26",9.0888
"1993-09-27",9.8587
"1993-09-28",10.2185
"1993-09-29",8.208
"1993-09-30",10.5366
"1993-10-01",6.3172
"1993-10-02",8.4373
"1993-10-03",5.9464
"1993-10-04",6.8063
"1993-10-05",6.3764
"1993-10-06",7.8263
"1993-10-07",6.8173
"1993-10-08",4.4372
"1993-10-09",5.7666
"1993-10-10",7.947
"1993-10-11",8.9769
"1993-10-12",9.7172
"1993-10-13",8.8168
"1993-10-14",8.967
"1993-10-15",7.4469
"1993-10-16",4.967
"1993-10-17",3.8965
"1993-10-18",4.3473
"1993-10-19",6.7866
"1993-10-20",4.0468
"1993-10-21",7.097
"1993-10-22",6.1164
"1993-10-23",6.2667
"1993-10-24",4.6862
"1993-10-25",2.3764
"1993-10-26",4.7169
"1993-10-27",6.5266
"1993-10-28",7.3163
"1993-10-29",5.8466
"1993-10-30",5.6273
"1993-10-31",5.7666
"1993-11-01",0.956
"1993-11-02",0.7564
"1993-11-03",4.6665
"1993-11-04",1.296
"1993-11-05",2.3062
"1993-11-06",-0.1331
"1993-11-07",-2.1337
"1993-11-08",-3.8139
"1993-11-09",-0.9436
"1993-11-10",1.2565
"1993-11-11",-1.8035
"1993-11-12",0.5359
"1993-11-13",0.6763
"1993-11-14",-3.4136
"1993-11-15",-2.2741
"1993-11-16",2.0967
"1993-11-17",1.8664
"1993-11-18",-1.1838
"1993-11-19",-3.5441
"1993-11-20",-3.7141
"1993-11-21",-1.6533
"1993-11-22",-2.0536
"1993-11-23",-4.404
"1993-11-24",-8.7035
"1993-11-25",-6.2138
"1993-11-26",-5.0632
"1993-11-27",1.556
"1993-11-28",1.896
"1993-11-29",4.1159
"1993-11-30",1.7106
"1993-12-01",5.8905
"1993-12-02",3.041
"1993-12-03",5.8609
"1993-12-04",2.3106
"1993-12-05",-0.3799
"1993-12-06",-1.3999
"1993-12-07",3.8801
"1993-12-08",4.4405
"1993-12-09",3.3108
"1993-12-10",7.1606
"1993-12-11",3.041
"1993-12-12",1.0109
"1993-12-13",3.1902
"1993-12-14",3.6706
"1993-12-15",3.0202
"1993-12-16",-1.1992
"1993-12-17",-2.6393
"1993-12-18",-3.3599
"1993-12-19",-3.2798
"1993-12-20",-2.7599
"1993-12-21",-4.03
"1993-12-22",-3.2699
"1993-12-23",-3.35
"1993-12-24",0.2201
"1993-12-25",0.0402
"1993-12-26",-0.3196
"1993-12-27",1.2906
"1993-12-28",-0.1397
"1993-12-29",1.1403
"1993-12-30",5.5604
"1993-12-31",4.9023
"1994-01-01",5.053
"1994-01-02",4.8532
"1994-01-03",7.3022
"1994-01-04",4.0527
"1994-01-05",2.6625
"1994-01-06",1.003
"1994-01-07",0.0526
"1994-01-08",4.0832
"1994-01-09",4.6826
"1994-01-10",2.1532
"1994-01-11",4.2221
"1994-01-12",3.9223
"1994-01-13",6.1131
"1994-01-14",3.0828
"1994-01-15",2.2531
"1994-01-16",0.4632
"1994-01-17",0.183
"1994-01-18",-0.5371
"1994-01-19",-0.157
"1994-01-20",0.663
"1994-01-21",6.1728
"1994-01-22",7.033
"1994-01-23",5.583
"1994-01-24",3.1827
"1994-01-25",0.1123
"1994-01-26",-0.057
"1994-01-27",-2.5573
"1994-01-28",-3.147
"1994-01-29",-2.0577
"1994-01-30",-1.217
"1994-01-31",-2.4293
"1994-02-01",-1.8396
"1994-02-02",-0.4494
"1994-02-03",-1.2694
"1994-02-04",-2.8302
"1994-02-05",-3.4699
"1994-02-06",-1.3998
"1994-02-07",0.8507
"1994-02-08",-6.6694
"1994-02-09",0.0709
"1994-02-10",1.1309
"1994-02-11",0.3207
"1994-02-12",0.6107
"1994-02-13",2.3201
"1994-02-14",0.25
"1994-02-15",3.4203
"1994-02-16",5.1005
"1994-02-17",2.6406
"1994-02-18",0.0806
"1994-02-19",0.3401
"1994-02-20",2.13
"1994-02-21",1.12
"1994-02-22",0.8299
"1994-02-23",4.3
"1994-02-24",5.4307
"1994-02-25",5.8206
"1994-02-26",5.6903
"1994-02-27",4.6899
"1994-02-28",7.8383
"1994-03-01",8.5779
"1994-03-02",7.0878
"1994-03-03",8.528
"1994-03-04",3.7981
"1994-03-05",-1.2121
"1994-03-06",-1.9822
"1994-03-07",-1.1317
"1994-03-08",2.8477
"1994-03-09",6.0777
"1994-03-10",3.028
"1994-03-11",1.1882
"1994-03-12",1.2381
"1994-03-13",7.2474
"1994-03-14",4.7375
"1994-03-15",2.0374
"1994-03-16",4.1282
"1994-03-17",3.4374
"1994-03-18",1.7474
"1994-03-19",0.9481
"1994-03-20",1.2576
"1994-03-21",0.8775
"1994-03-22",-0.1119
"1994-03-23",-0.4823
"1994-03-24",2.4675
"1994-03-25",1.8473
"1994-03-26",2.0776
"1994-03-27",5.5782
"1994-03-28",4.8776
"1994-03-29",6.7881
"1994-03-30",6.9185
"1994-03-31",6.6942
"1994-04-01",5.5745
"1994-04-02",6.6248
"1994-04-03",5.2248
"1994-04-04",2.7746
"1994-04-05",3.5751
"1994-04-06",4.785
"1994-04-07",3.9845
"1994-04-08",6.1849
"1994-04-09",4.735
"1994-04-10",5.4344
"1994-04-11",3.7249
"1994-04-12",6.5444
"1994-04-13",1.6451
"1994-04-14",3.1547
"1994-04-15",3.3046
"1994-04-16",8.4451
"1994-04-17",8.5353
"1994-04-18",10.8747
"1994-04-19",9.5953
"1994-04-20",7.4546
"1994-04-21",7.3644
"1994-04-22",4.0953
"1994-04-23",6.085
"1994-04-24",4.9348
"1994-04-25",5.4953
"1994-04-26",4.9848
"1994-04-27",4.8349
"1994-04-28",4.2647
"1994-04-29",7.8749
"1994-04-30",6.6272
"1994-05-01",5.488
"1994-05-02",6.1374
"1994-05-03",8.6376
"1994-05-04",11.6776
"1994-05-05",8.9081
"1994-05-06",11.4973
"1994-05-07",11.5277
"1994-05-08",7.4472
"1994-05-09",6.5773
"1994-05-10",11.5472
"1994-05-11",9.0178
"1994-05-12",8.768
"1994-05-13",4.947
"1994-05-14",6.7576
"1994-05-15",8.857
"1994-05-16",8.0979
"1994-05-17",7.5471
"1994-05-18",7.2876
"1994-05-19",6.7479
"1994-05-20",8.567
"1994-05-21",6.1874
"1994-05-22",9.1774
"1994-05-23",7.937
"1994-05-24",8.5974
"1994-05-25",9.7781
"1994-05-26",8.6169
"1994-05-27",6.9172
"1994-05-28",4.3378
"1994-05-29",10.168
"1994-05-30",6.6272
"1994-05-31",10.6346
"1994-06-01",8.1941
"1994-06-02",7.9748
"1994-06-03",9.8244
"1994-06-04",7.0342
"1994-06-05",10.3239
"1994-06-06",8.9642
"1994-06-07",8.0248
"1994-06-08",7.6641
"1994-06-09",9.5941
"1994-06-10",11.0538
"1994-06-11",11.0538
"1994-06-12",9.4942
"1994-06-13",9.3541
"1994-06-14",7.8347
"1994-06-15",6.4542
"1994-06-16",8.584
"1994-06-17",9.3041
"1994-06-18",8.1344
"1994-06-19",7.1341
"1994-06-20",9.4942
"1994-06-21",9.1737
"1994-06-22",10.224
"1994-06-23",7.8444
"1994-06-24",7.9541
"1994-06-25",7.1938
"1994-06-26",9.9742
"1994-06-27",9.3748
"1994-06-28",10.1643
"1994-06-29",8.3538
"1994-06-30",9.1567
"1994-07-01",8.9666
"1994-07-02",11.4656
"1994-07-03",8.3964
"1994-07-04",8.2758
"1994-07-05",8.4658
"1994-07-06",10.5457
"1994-07-07",12.2161
"1994-07-08",12.1565
"1994-07-09",10.5664
"1994-07-10",10.7358
"1994-07-11",10.6261
"1994-07-12",10.8966
"1994-07-13",11.4961
"1994-07-14",10.1363
"1994-07-15",10.0961
"1994-07-16",10.6164
"1994-07-17",12.3563
"1994-07-18",13.526
"1994-07-19",12.6962
"1994-07-20",12.8558
"1994-07-21",12.3965
"1994-07-22",11.786
"1994-07-23",13.9366
"1994-07-24",13.4468
"1994-07-25",12.176
"1994-07-26",10.5567
"1994-07-27",13.236
"1994-07-28",10.3763
"1994-07-29",10.4068
"1994-07-30",13.476
"1994-07-31",10.514
"1994-08-01",8.7936
"1994-08-02",9.8244
"1994-08-03",10.6736
"1994-08-04",11.3535
"1994-08-05",10.2045
"1994-08-06",12.1345
"1994-08-07",9.8938
"1994-08-08",8.9544
"1994-08-09",9.2944
"1994-08-10",10.2045
"1994-08-11",9.8037
"1994-08-12",9.6745
"1994-08-13",9.9243
"1994-08-14",10.1838
"1994-08-15",13.1836
"1994-08-16",11.3742
"1994-08-17",13.4638
"1994-08-18",10.2143
"1994-08-19",12.5037
"1994-08-20",11.7836
"1994-08-21",11.4242
"1994-08-22",11.8043
"1994-08-23",10.9137
"1994-08-24",12.6938
"1994-08-25",10.8942
"1994-08-26",9.6538
"1994-08-27",10.7942
"1994-08-28",10.854
"1994-08-29",10.5238
"1994-08-30",9.5137
"1994-08-31",8.545
"1994-09-01",8.2161
"1994-09-02",6.0156
"1994-09-03",11.6654
"1994-09-04",10.2557
"1994-09-05",9.4954
"1994-09-06",8.7461
"1994-09-07",8.5755
"1994-09-08",10.8052
"1994-09-09",9.1457
"1994-09-10",8.7753
"1994-09-11",8.8655
"1994-09-12",7.8859
"1994-09-13",8.4256
"1994-09-14",10.3252
"1994-09-15",11.2451
"1994-09-16",11.4754
"1994-09-17",11.4254
"1994-09-18",12.5256
"1994-09-19",11.0854
"1994-09-20",11.7751
"1994-09-21",12.8656
"1994-09-22",14.6555
"1994-09-23",9.1153
"1994-09-24",8.0357
"1994-09-25",9.2054
"1994-09-26",10.1058
"1994-09-27",11.925
"1994-09-28",12.5354
"1994-09-29",11.1049
"1994-09-30",10.0327
"1994-10-01",9.8938
"1994-10-02",8.1332
"1994-10-03",5.4332
"1994-10-04",4.813
"1994-10-05",4.6729
"1994-10-06",3.7237
"1994-10-07",4.7631
"1994-10-08",8.0236
"1994-10-09",5.9936
"1994-10-10",7.3839
"1994-10-11",3.0536
"1994-10-12",4.8227
"1994-10-13",2.5528
"1994-10-14",6.3129
"1994-10-15",2.7027
"1994-10-16",1.9339
"1994-10-17",4.2537
"1994-10-18",2.4237
"1994-10-19",1.5732
"1994-10-20",6.3336
"1994-10-21",6.743
"1994-10-22",2.9232
"1994-10-23",3.9028
"1994-10-24",5.1237
"1994-10-25",5.7829
"1994-10-26",4.8435
"1994-10-27",8.6133
"1994-10-28",5.1334
"1994-10-29",1.9131
"1994-10-30",1.3527
"1994-10-31",5.6269
"1994-11-01",3.056
"1994-11-02",2.0265
"1994-11-03",-1.0038
"1994-11-04",3.4861
"1994-11-05",1.756
"1994-11-06",3.6067
"1994-11-07",2.2263
"1994-11-08",-0.3641
"1994-11-09",4.3658
"1994-11-10",-0.6431
"1994-11-11",-0.4335
"1994-11-12",2.4858
"1994-11-13",3.5763
"1994-11-14",1.5062
"1994-11-15",4.3268
"1994-11-16",2.6661
"1994-11-17",-0.6638
"1994-11-18",-2.4732
"1994-11-19",0.2268
"1994-11-20",0.5863
"1994-11-21",-1.3937
"1994-11-22",-2.4342
"1994-11-23",1.0566
"1994-11-24",4.9458
"1994-11-25",1.6561
"1994-11-26",0.2159
"1994-11-27",1.7669
"1994-11-28",0.6168
"1994-11-29",3.056
"1994-11-30",8.3075
"1994-12-01",3.3972
"1994-12-02",0.6569
"1994-12-03",-1.9334
"1994-12-04",-4.3325
"1994-12-05",-4.363
"1994-12-06",0.2768
"1994-12-07",1.2771
"1994-12-08",0.6472
"1994-12-09",1.0773
"1994-12-10",0.5973
"1994-12-11",2.297
"1994-12-12",1.9972
"1994-12-13",0.9774
"1994-12-14",1.0968
"1994-12-15",1.8571
"1994-12-16",5.6269
"1994-12-17",8.7266
"1994-12-18",5.3966
"1994-12-19",6.1277
"1994-12-20",7.7677
"1994-12-21",5.6866
"1994-12-22",2.827
"1994-12-23",2.9366
"1994-12-24",3.2571
"1994-12-25",0.4169
"1994-12-26",6.3567
"1994-12-27",5.817
"1994-12-28",1.2174
"1994-12-29",-1.4327
"1994-12-30",-1.3425
"1994-12-31",0.3755
"1995-01-01",0.0352
"1995-01-02",-0.3353
"1995-01-03",-0.2146
"1995-01-04",0.4152
"1995-01-05",1.8347
"1995-01-06",2.8055
"1995-01-07",2.635
"1995-01-08",5.455
"1995-01-09",6.0955
"1995-01-10",6.3748
"1995-01-11",5.1045
"1995-01-12",3.7549
"1995-01-13",5.1851
"1995-01-14",4.9649
"1995-01-15",3.7952
"1995-01-16",1.3351
"1995-01-17",-0.2844
"1995-01-18",5.4656
"1995-01-19",3.5857
"1995-01-20",3.2056
"1995-01-21",2.2254
"1995-01-22",2.1757
"1995-01-23",4.1953
"1995-01-24",2.545
"1995-01-25",3.3347
"1995-01-26",4.4156
"1995-01-27",3.6756
"1995-01-28",3.1157
"1995-01-29",5.1851
"1995-01-30",9.4257
"1995-01-31",9.6482
"1995-02-01",4.3078
"1995-02-02",4.3883
"1995-02-03",7.5978
"1995-02-04",8.0879
"1995-02-05",7.7079
"1995-02-06",5.8883
"1995-02-07",1.9484
"1995-02-08",2.1579
"1995-02-09",1.1575
"1995-02-10",1.5778
"1995-02-11",2.558
"1995-02-12",0.5182
"1995-02-13",-1.3925
"1995-02-14",-4.5819
"1995-02-15",-2.3017
"1995-02-16",-0.3223
"1995-02-17",3.3477
"1995-02-18",7.6179
"1995-02-19",8.8775
"1995-02-20",7.7079
"1995-02-21",6.2079
"1995-02-22",3.3879
"1995-02-23",4.5375
"1995-02-24",2.9783
"1995-02-25",5.8575
"1995-02-26",5.0679
"1995-02-27",0.3679
"1995-02-28",-0.842
"1995-03-01",-1.1415
"1995-03-02",-1.2718
"1995-03-03",3.4684
"1995-03-04",2.3083
"1995-03-05",0.7183
"1995-03-06",-0.6514
"1995-03-07",-1.4718
"1995-03-08",5.4384
"1995-03-09",7.8784
"1995-03-10",5.6882
"1995-03-11",6.2979
"1995-03-12",4.3788
"1995-03-13",5.8587
"1995-03-14",6.8685
"1995-03-15",5.2786
"1995-03-16",2.4089
"1995-03-17",6.4388
"1995-03-18",6.3985
"1995-03-19",3.7289
"1995-03-20",3.929
"1995-03-21",2.4089
"1995-03-22",2.358
"1995-03-23",1.109
"1995-03-24",2.0182
"1995-03-25",1.0084
"1995-03-26",0.2981
"1995-03-27",1.1386
"1995-03-28",2.8884
"1995-03-29",3.9384
"1995-03-30",7.1882
"1995-03-31",7.0437
"1995-04-01",5.5236
"1995-04-02",3.234
"1995-04-03",5.3437
"1995-04-04",5.7734
"1995-04-05",6.1842
"1995-04-06",6.5844
"1995-04-07",6.0742
"1995-04-08",3.8141
"1995-04-09",2.7842
"1995-04-10",2.564
"1995-04-11",5.9238
"1995-04-12",4.9637
"1995-04-13",3.7644
"1995-04-14",2.0537
"1995-04-15",2.6042
"1995-04-16",1.1137
"1995-04-17",3.7644
"1995-04-18",2.0537
"1995-04-19",1.7743
"1995-04-20",2.3438
"1995-04-21",3.0636
"1995-04-22",2.8339
"1995-04-23",5.294
"1995-04-24",9.6044
"1995-04-25",2.4539
"1995-04-26",3.1535
"1995-04-27",6.3334
"1995-04-28",6.2635
"1995-04-29",7.1538
"1995-04-30",7.6025
"1995-05-01",9.0918
"1995-05-02",8.9427
"1995-05-03",7.5125
"1995-05-04",7.7623
"1995-05-05",7.3018
"1995-05-06",5.6219
"1995-05-07",3.4827
"1995-05-08",5.0323
"1995-05-09",9.7027
"1995-05-10",8.6325
"1995-05-11",7.2817
"1995-05-12",6.3417
"1995-05-13",4.9719
"1995-05-14",8.1116
"1995-05-15",11.8419
"1995-05-16",8.9521
"1995-05-17",8.8716
"1995-05-18",3.7324
"1995-05-19",4.3516
"1995-05-20",8.1116
"1995-05-21",7.7316
"1995-05-22",8.2217
"1995-05-23",6.7821
"1995-05-24",5.8421
"1995-05-25",11.2725
"1995-05-26",8.2016
"1995-05-27",6.3121
"1995-05-28",10.0022
"1995-05-29",11.0926
"1995-05-30",8.1021
"1995-05-31",11.3281
"1995-06-01",8.1281
"1995-06-02",8.5082
"1995-06-03",8.8681
"1995-06-04",11.0677
"1995-06-05",6.9774
"1995-06-06",6.788
"1995-06-07",8.3578
"1995-06-08",8.8278
"1995-06-09",7.8381
"1995-06-10",11.5673
"1995-06-11",9.8578
"1995-06-12",7.4273
"1995-06-13",8.288
"1995-06-14",10.2177
"1995-06-15",10.1076
"1995-06-16",10.3372
"1995-06-17",9.1771
"1995-06-18",8.3271
"1995-06-19",8.0181
"1995-06-20",8.9273
"1995-06-21",7.8476
"1995-06-22",11.018
"1995-06-23",13.0874
"1995-06-24",12.2374
"1995-06-25",11.4276
"1995-06-26",11.0677
"1995-06-27",12.6979
"1995-06-28",14.0972
"1995-06-29",14.5779
"1995-06-30",15.3687
"1995-07-01",12.3486
"1995-07-02",13.1087
"1995-07-03",10.6084
"1995-07-04",14.3683
"1995-07-05",12.9394
"1995-07-06",12.8186
"1995-07-07",13.9492
"1995-07-08",13.819
"1995-07-09",13.0483
"1995-07-10",10.3384
"1995-07-11",11.2583
"1995-07-12",10.2591
"1995-07-13",10.8392
"1995-07-14",12.2989
"1995-07-15",12.2089
"1995-07-16",13.259
"1995-07-17",18.0383
"1995-07-18",14.4784
"1995-07-19",14.9887
"1995-07-20",14.3991
"1995-07-21",12.6387
"1995-07-22",11.559
"1995-07-23",11.3684
"1995-07-24",11.8692
"1995-07-25",11.939
"1995-07-26",13.5491
"1995-07-27",16.0091
"1995-07-28",13.8687
"1995-07-29",11.179
"1995-07-30",9.8092
"1995-07-31",11.1612
"1995-08-01",11.8218
"1995-08-02",12.0219
"1995-08-03",11.282
"1995-08-04",13.0921
"1995-08-05",13.2614
"1995-08-06",10.6616
"1995-08-07",9.9821
"1995-08-08",9.0421
"1995-08-09",9.8021
"1995-08-10",10.9517
"1995-08-11",11.321
"1995-08-12",12.1521
"1995-08-13",8.2016
"1995-08-14",9.6317
"1995-08-15",9.9714
"1995-08-16",7.8914
"1995-08-17",9.5121
"1995-08-18",8.6218
"1995-08-19",10.1313
"1995-08-20",10.6912
"1995-08-21",9.9513
"1995-08-22",11.3518
"1995-08-23",9.5914
"1995-08-24",10.1218
"1995-08-25",8.5117
"1995-08-26",7.5421
"1995-08-27",8.591
"1995-08-28",11.9011
"1995-08-29",10.471
"1995-08-30",10.7812
"1995-08-31",11.9769
"1995-09-01",10.4462
"1995-09-02",10.3266
"1995-09-03",9.3463
"1995-09-04",10.8759
"1995-09-05",11.4868
"1995-09-06",12.0467
"1995-09-07",11.1565
"1995-09-08",10.4663
"1995-09-09",13.0365
"1995-09-10",10.6959
"1995-09-11",13.0459
"1995-09-12",12.0467
"1995-09-13",13.6663
"1995-09-14",12.8068
"1995-09-15",10.5563
"1995-09-16",10.986
"1995-09-17",9.9762
"1995-09-18",11.5566
"1995-09-19",12.1663
"1995-09-20",12.7867
"1995-09-21",14.3068
"1995-09-22",11.5661
"1995-09-23",9.0468
"1995-09-24",12.2658
"1995-09-25",11.7259
"1995-09-26",10.4568
"1995-09-27",10.2567
"1995-09-28",10.2863
"1995-09-29",9.9158
"1995-09-30",9.209
"1995-10-01",5.7794
"1995-10-02",7.8997
"1995-10-03",6.5595
"1995-10-04",4.5493
"1995-10-05",4.9495
"1995-10-06",5.5994
"1995-10-07",5.0099
"1995-10-08",6.6791
"1995-10-09",7.3101
"1995-10-10",8.9095
"1995-10-11",6.7596
"1995-10-12",4.8891
"1995-10-13",3.6093
"1995-10-14",7.0994
"1995-10-15",9.1001
"1995-10-16",9.4399
"1995-10-17",7.0591
"1995-10-18",5.3295
"1995-10-19",2.8398
"1995-10-20",7.1598
"1995-10-21",4.5493
"1995-10-22",2.9393
"1995-10-23",4.5398
"1995-10-24",4.7293
"1995-10-25",4.2593
"1995-10-26",8.6999
"1995-10-27",4.9897
"1995-10-28",3.7692
"1995-10-29",3.0991
"1995-10-30",4.6393
"1995-10-31",1.2013
"1995-11-01",-1.1084
"1995-11-02",-0.8491
"1995-11-03",-0.9888
"1995-11-04",3.2115
"1995-11-05",5.4112
"1995-11-06",5.9712
"1995-11-07",8.5117
"1995-11-08",10.0614
"1995-11-09",3.8011
"1995-11-10",5.6314
"1995-11-11",10.5113
"1995-11-12",9.151
"1995-11-13",12.4516
"1995-11-14",9.3014
"1995-11-15",10.3716
"1995-11-16",9.9809
"1995-11-17",10.2911
"1995-11-18",7.5315
"1995-11-19",5.5615
"1995-11-20",4.631
"1995-11-21",9.711
"1995-11-22",10.3313
"1995-11-23",11.4513
"1995-11-24",7.3717
"1995-11-25",6.2316
"1995-11-26",3.781
"1995-11-27",3.0908
"1995-11-28",8.7011
"1995-11-29",6.8508
"1995-11-30",6.6755
"1995-12-01",4.7245
"1995-12-02",3.6555
"1995-12-03",2.1757
"1995-12-04",1.8548
"1995-12-05",1.3055
"1995-12-06",1.695
"1995-12-07",1.1054
"1995-12-08",2.5048
"1995-12-09",3.9953
"1995-12-10",8.005
"1995-12-11",4.1847
"1995-12-12",3.9846
"1995-12-13",5.1152
"1995-12-14",3.5951
"1995-12-15",3.665
"1995-12-16",2.1153
"1995-12-17",5.2253
"1995-12-18",6.3251
"1995-12-19",5.0655
"1995-12-20",3.1251
"1995-12-21",-0.2252
"1995-12-22",0.0151
"1995-12-23",-1.4446
"1995-12-24",-1.8448
"1995-12-25",-1.9146
"1995-12-26",-1.0551
"1995-12-27",2.1449
"1995-12-28",4.0249
"1995-12-29",3.5951
"1995-12-30",8.565
"1995-12-31",5.2762
"1996-01-01",4.6057
"1996-01-02",4.9762
"1996-01-03",2.7259
"1996-01-04",1.6058
"1996-01-05",0.8059
"1996-01-06",5.3165
"1996-01-07",5.8163
"1996-01-08",7.0457
"1996-01-09",6.1955
"1996-01-10",3.1265
"1996-01-11",1.7954
"1996-01-12",3.0662
"1996-01-13",2.5162
"1996-01-14",5.2361
"1996-01-15",5.8766
"1996-01-16",3.2357
"1996-01-17",1.666
"1996-01-18",0.0863
"1996-01-19",4.0256
"1996-01-20",3.2357
"1996-01-21",1.8657
"1996-01-22",0.566
"1996-01-23",2.196
"1996-01-24",1.5756
"1996-01-25",0.9653
"1996-01-26",0.7355
"1996-01-27",1.4664
"1996-01-28",0.9063
"1996-01-29",-0.3143
"1996-01-30",-5.9739
"1996-01-31",-6.9471
"1996-02-01",-8.4565
"1996-02-02",-9.3268
"1996-02-03",-5.1564
"1996-02-04",2.1231
"1996-02-05",3.2734
"1996-02-06",5.2638
"1996-02-07",6.5635
"1996-02-08",6.2231
"1996-02-09",2.4936
"1996-02-10",0.9138
"1996-02-11",2.6832
"1996-02-12",3.1529
"1996-02-13",5.0239
"1996-02-14",5.1834
"1996-02-15",3.733
"1996-02-16",5.7937
"1996-02-17",8.5036
"1996-02-18",6.7531
"1996-02-19",4.6535
"1996-02-20",3.6439
"1996-02-21",1.5731
"1996-02-22",0.4228
"1996-02-23",1.1135
"1996-02-24",-0.6671
"1996-02-25",-1.8563
"1996-02-26",-3.8266
"1996-02-27",-4.2171
"1996-02-28",-2.1163
"1996-02-29",-1.5524
"1996-03-01",-0.9421
"1996-03-02",2.6179
"1996-03-03",5.7083
"1996-03-04",5.2474
"1996-03-05",4.2579
"1996-03-06",2.5878
"1996-03-07",7.1775
"1996-03-08",8.0377
"1996-03-09",10.3885
"1996-03-10",9.0385
"1996-03-11",6.5484
"1996-03-12",4.6384
"1996-03-13",3.1277
"1996-03-14",2.8678
"1996-03-15",2.908
"1996-03-16",-0.4524
"1996-03-17",4.3483
"1996-03-18",4.1876
"1996-03-19",4.5379
"1996-03-20",2.7284
"1996-03-21",4.1374
"1996-03-22",2.8377
"1996-03-23",2.648
"1996-03-24",0.188
"1996-03-25",-2.832
"1996-03-26",-0.1924
"1996-03-27",2.6882
"1996-03-28",2.6681
"1996-03-29",0.5685
"1996-03-30",-0.4022
"1996-03-31",4.0469
"1996-04-01",7.3872
"1996-04-02",5.9971
"1996-04-03",4.327
"1996-04-04",5.157
"1996-04-05",9.4781
"1996-04-06",10.4977
"1996-04-07",9.3374
"1996-04-08",8.4973
"1996-04-09",8.167
"1996-04-10",6.4781
"1996-04-11",5.7774
"1996-04-12",4.5869
"1996-04-13",3.6677
"1996-04-14",7.1273
"1996-04-15",8.7472
"1996-04-16",5.7573
"1996-04-17",2.358
"1996-04-18",1.5279
"1996-04-19",4.3571
"1996-04-20",3.4078
"1996-04-21",5.3981
"1996-04-22",5.967
"1996-04-23",9.4479
"1996-04-24",7.018
"1996-04-25",5.5576
"1996-04-26",5.648
"1996-04-27",0.9377
"1996-04-28",2.8979
"1996-04-29",7.5379
"1996-04-30",5.7786
"1996-05-01",8.0176
"1996-05-02",3.4078
"1996-05-03",3.5685
"1996-05-04",2.0277
"1996-05-05",2.3379
"1996-05-06",4.1587
"1996-05-07",0.2483
"1996-05-08",2.6681
"1996-05-09",3.1579
"1996-05-10",2.8778
"1996-05-11",6.6576
"1996-05-12",11.2286
"1996-05-13",13.2679
"1996-05-14",11.8477
"1996-05-15",10.1185
"1996-05-16",9.7179
"1996-05-17",10.3885
"1996-05-18",8.4684
"1996-05-19",7.818
"1996-05-20",6.5384
"1996-05-21",7.6685
"1996-05-22",6.6576
"1996-05-23",5.2386
"1996-05-24",3.1277
"1996-05-25",9.7078
"1996-05-26",7.7187
"1996-05-27",5.0478
"1996-05-28",4.3885
"1996-05-29",5.7786
"1996-05-30",5.2788
"1996-05-31",7.0683
"1996-06-01",12.2972
"1996-06-02",13.7476
"1996-06-03",12.0875
"1996-06-04",8.4873
"1996-06-05",8.0879
"1996-06-06",9.6476
"1996-06-07",8.3177
"1996-06-08",6.9879
"1996-06-09",6.6576
"1996-06-10",8.5676
"1996-06-11",7.3081
"1996-06-12",7.1273
"1996-06-13",8.4684
"1996-06-14",6.728
"1996-06-15",6.8083
"1996-06-16",7.4977
"1996-06-17",4.7878
"1996-06-18",4.0281
"1996-06-19",6.0976
"1996-06-20",7.288
"1996-06-21",7.0281
"1996-06-22",6.6175
"1996-06-23",10.8882
"1996-06-24",10.008
"1996-06-25",10.3483
"1996-06-26",10.2177
"1996-06-27",12.0573
"1996-06-28",11.2775
"1996-06-29",9.3274
"1996-06-30",9.5659
"1996-07-01",12.6752
"1996-07-02",13.5956
"1996-07-03",9.4755
"1996-07-04",11.825
"1996-07-05",7.4048
"1996-07-06",8.3454
"1996-07-07",11.8953
"1996-07-08",10.7853
"1996-07-09",10.2051
"1996-07-10",8.4157
"1996-07-11",11.0854
"1996-07-12",14.8451
"1996-07-13",17.216
"1996-07-14",18.365
"1996-07-15",12.4454
"1996-07-16",8.6656
"1996-07-17",9.7857
