,"(deg C) Minimum Temperature (gridMET) at -79.2103E,35.1464N, 1979-01-01 to 2026-04-10"
"1987-12-20",4.518
"1987-12-21",7.028
"1987-12-22",4.6781
"1987-12-23",0.1479
"1987-12-24",-0.1322
"1987-12-25",11.5582
"1987-12-26",9.5077
"1987-12-27",1.9777
"1987-12-28",3.4582
"1987-12-29",-3.7615
"1987-12-30",-6.3515
"1987-12-31",-2.9839
"1988-01-01",5.3365
"1988-01-02",-1.9038
"1988-01-03",-3.4838
"1988-01-04",-1.774
"1988-01-05",-4.7742
"1988-01-06",-4.8133
"1988-01-07",-11.0942
"1988-01-08",-8.0434
"1988-01-09",-8.8833
"1988-01-10",-8.0836
"1988-01-11",-9.0442
"1988-01-12",-8.3938
"1988-01-13",-3.1138
"1988-01-14",-8.0939
"1988-01-15",-8.7742
"1988-01-16",-10.5035
"1988-01-17",-5.1235
"1988-01-18",2.3259
"1988-01-19",2.9257
"1988-01-20",6.3167
"1988-01-21",8.7367
"1988-01-22",0.5966
"1988-01-23",0.0059
"1988-01-24",-2.5634
"1988-01-25",2.2363
"1988-01-26",-6.4737
"1988-01-27",-8.1939
"1988-01-28",-7.1735
"1988-01-29",-3.5034
"1988-01-30",-1.4741
"1988-01-31",6.7717
"1988-02-01",9.1721
"1988-02-02",12.5114
"1988-02-03",4.0817
"1988-02-04",2.9212
"1988-02-05",-3.6688
"1988-02-06",-8.1284
"1988-02-07",-9.8187
"1988-02-08",-5.1281
"1988-02-09",-3.7481
"1988-02-10",-2.9782
"1988-02-11",-2.9288
"1988-02-12",-3.639
"1988-02-13",-7.5688
"1988-02-14",-6.1888
"1988-02-15",-0.518
"1988-02-16",3.2912
"1988-02-17",0.122
"1988-02-18",1.3216
"1988-02-19",4.2817
"1988-02-20",7.2118
"1988-02-21",-1.8188
"1988-02-22",-3.9584
"1988-02-23",0.8517
"1988-02-24",-2.0486
"1988-02-25",-4.6984
"1988-02-26",-6.6587
"1988-02-27",-3.8687
"1988-02-28",-1.7981
"1988-02-29",-2.6002
"1988-03-01",-1.4591
"1988-03-02",0.5598
"1988-03-03",3.7404
"1988-03-04",11.6105
"1988-03-05",4.0599
"1988-03-06",1.9801
"1988-03-07",2.4707
"1988-03-08",6.1903
"1988-03-09",9.7605
"1988-03-10",4.87
"1988-03-11",0.2898
"1988-03-12",0.7804
"1988-03-13",7.3509
"1988-03-14",0.13
"1988-03-15",-4.7892
"1988-03-16",-4.7593
"1988-03-17",-4.2192
"1988-03-18",-0.1296
"1988-03-19",3.3199
"1988-03-20",-0.1894
"1988-03-21",2.9798
"1988-03-22",0.5207
"1988-03-23",1.6101
"1988-03-24",11.3704
"1988-03-25",10.6108
"1988-03-26",13.8202
"1988-03-27",6.1604
"1988-03-28",2.1501
"1988-03-29",4.6908
"1988-03-30",8.2805
"1988-03-31",11.7358
"1988-04-01",10.8659
"1988-04-02",11.9759
"1988-04-03",12.4355
"1988-04-04",14.3051
"1988-04-05",14.1454
"1988-04-06",12.0552
"1988-04-07",5.8858
"1988-04-08",5.9754
"1988-04-09",3.2751
"1988-04-10",5.3354
"1988-04-11",4.9056
"1988-04-12",4.1254
"1988-04-13",2.4558
"1988-04-14",-0.2641
"1988-04-15",6.9855
"1988-04-16",5.3859
"1988-04-17",2.9556
"1988-04-18",7.3658
"1988-04-19",5.3159
"1988-04-20",1.1458
"1988-04-21",5.9858
"1988-04-22",8.8251
"1988-04-23",9.1354
"1988-04-24",10.9452
"1988-04-25",6.1857
"1988-04-26",9.1055
"1988-04-27",8.7654
"1988-04-28",6.8958
"1988-04-29",4.2759
"1988-04-30",2.7499
"1988-05-01",7.3601
"1988-05-02",9.14
"1988-05-03",8.9102
"1988-05-04",11.2899
"1988-05-05",9.7605
"1988-05-06",8.2403
"1988-05-07",7.9599
"1988-05-08",8.8998
"1988-05-09",9.3606
"1988-05-10",12.0702
"1988-05-11",13.0607
"1988-05-12",11.5197
"1988-05-13",12.1103
"1988-05-14",12.5298
"1988-05-15",16.2103
"1988-05-16",15.0509
"1988-05-17",16.6102
"1988-05-18",13.6203
"1988-05-19",12.1207
"1988-05-20",16.37
"1988-05-21",17.3398
"1988-05-22",16.8308
"1988-05-23",19.06
"1988-05-24",18.3499
"1988-05-25",10.8406
"1988-05-26",7.0498
"1988-05-27",5.6698
"1988-05-28",9.6904
"1988-05-29",12.5298
"1988-05-30",14.4097
"1988-05-31",17.2594
"1988-06-01",18.4395
"1988-06-02",17.5398
"1988-06-03",10.5993
"1988-06-04",8.4195
"1988-06-05",11.7392
"1988-06-06",10.9291
"1988-06-07",16.3596
"1988-06-08",17.9994
"1988-06-09",11.0291
"1988-06-10",7.4899
"1988-06-11",12.0793
"1988-06-12",11.2393
"1988-06-13",12.3896
"1988-06-14",15.1198
"1988-06-15",15.7392
"1988-06-16",14.5797
"1988-06-17",17.6397
"1988-06-18",19.9999
"1988-06-19",20.54
"1988-06-20",18.6693
"1988-06-21",20.2895
"1988-06-22",20.6699
"1988-06-23",22.5796
"1988-06-24",22.9692
"1988-06-25",19.9
"1988-06-26",20.6492
"1988-06-27",15.6599
"1988-06-28",12.909
"1988-06-29",15.0095
"1988-06-30",18.6291
"1988-07-01",15.5794
"1988-07-02",12.9595
"1988-07-03",13.7501
"1988-07-04",17.8098
"1988-07-05",17.6099
"1988-07-06",15.2795
"1988-07-07",15.4599
"1988-07-08",18.9692
"1988-07-09",20.9997
"1988-07-10",20.679
"1988-07-11",22.5693
"1988-07-12",21.6891
"1988-07-13",20.7101
"1988-07-14",21.5397
"1988-07-15",22.6992
"1988-07-16",24.6399
"1988-07-17",21.7293
"1988-07-18",23.8195
"1988-07-19",21.9499
"1988-07-20",22.1096
"1988-07-21",20.6193
"1988-07-22",21.3593
"1988-07-23",20.5492
"1988-07-24",20.3596
"1988-07-25",20.1895
"1988-07-26",21.2398
"1988-07-27",21.2996
"1988-07-28",20.7193
"1988-07-29",21.1099
"1988-07-30",23.06
"1988-07-31",23.2771
"1988-08-01",22.9462
"1988-08-02",21.8569
"1988-08-03",22.4073
"1988-08-04",21.3972
"1988-08-05",20.9365
"1988-08-06",21.927
"1988-08-07",22.1671
"1988-08-08",22.9267
"1988-08-09",22.5164
"1988-08-10",22.1671
"1988-08-11",20.9365
"1988-08-12",21.7465
"1988-08-13",21.7764
"1988-08-14",20.6262
"1988-08-15",20.617
"1988-08-16",20.247
"1988-08-17",21.1168
"1988-08-18",22.0671
"1988-08-19",22.5164
"1988-08-20",22.4372
"1988-08-21",22.9163
"1988-08-22",19.1462
"1988-08-23",16.4562
"1988-08-24",20.8261
"1988-08-25",20.1769
"1988-08-26",19.9471
"1988-08-27",18.7969
"1988-08-28",20.2665
"1988-08-29",20.7871
"1988-08-30",19.8264
"1988-08-31",18.0729
"1988-09-01",17.1824
"1988-09-02",15.1233
"1988-09-03",19.1726
"1988-09-04",20.9227
"1988-09-05",18.3832
"1988-09-06",14.1029
"1988-09-07",12.1724
"1988-09-08",10.9027
"1988-09-09",15.8322
"1988-09-10",19.083
"1988-09-11",19.7632
"1988-09-12",19.2025
"1988-09-13",17.1525
"1988-09-14",20.6526
"1988-09-15",17.9833
"1988-09-16",15.6024
"1988-09-17",13.5927
"1988-09-18",15.3531
"1988-09-19",13.0032
"1988-09-20",19.6828
"1988-09-21",16.763
"1988-09-22",13.8432
"1988-09-23",14.7222
"1988-09-24",19.253
"1988-09-25",19.4024
"1988-09-26",15.3324
"1988-09-27",14.4131
"1988-09-28",14.0029
"1988-09-29",15.1934
"1988-09-30",14.9578
"1988-10-01",15.1382
"1988-10-02",15.2577
"1988-10-03",16.2884
"1988-10-04",11.4979
"1988-10-05",8.0978
"1988-10-06",4.9079
"1988-10-07",4.2782
"1988-10-08",1.5779
"1988-10-09",2.3581
"1988-10-10",5.0975
"1988-10-11",6.0582
"1988-10-12",2.1984
"1988-10-13",-1.7223
"1988-10-14",-1.6614
"1988-10-15",0.5977
"1988-10-16",6.188
"1988-10-17",8.5586
"1988-10-18",11.3876
"1988-10-19",7.7082
"1988-10-20",3.398
"1988-10-21",6.0076
"1988-10-22",3.5485
"1988-10-23",1.6882
"1988-10-24",6.1283
"1988-10-25",0.5184
"1988-10-26",5.0079
"1988-10-27",2.5075
"1988-10-28",10.0581
"1988-10-29",6.7476
"1988-10-30",2.5983
"1988-10-31",2.7304
"1988-11-01",4.4793
"1988-11-02",3.4693
"1988-11-03",2.5994
"1988-11-04",6.7798
"1988-11-05",9.1894
"1988-11-06",4.6597
"1988-11-07",1.7399
"1988-11-08",2.5201
"1988-11-09",4.9596
"1988-11-10",9.6697
"1988-11-11",4.1702
"1988-11-12",-0.3204
"1988-11-13",8.5999
"1988-11-14",6.6798
"1988-11-15",6.5994
"1988-11-16",8.7102
"1988-11-17",5.8203
"1988-11-18",-0.2698
"1988-11-19",2.9694
"1988-11-20",11.0302
"1988-11-21",3.1096
"1988-11-22",-1.7499
"1988-11-23",4.5195
"1988-11-24",3.6302
"1988-11-25",0.6494
"1988-11-26",3.7393
"1988-11-27",13.1801
"1988-11-28",1.4997
"1988-11-29",-3.0897
"1988-11-30",-0.8766
"1988-12-01",-0.1859
"1988-12-02",-1.2362
"1988-12-03",-2.9564
"1988-12-04",-1.8866
"1988-12-05",-3.8561
"1988-12-06",-2.5864
"1988-12-07",-1.5361
"1988-12-08",1.1837
"1988-12-09",-1.936
"1988-12-10",-4.0067
"1988-12-11",-5.0558
"1988-12-12",-9.3361
"1988-12-13",-9.6061
"1988-12-14",-3.2057
"1988-12-15",0.8838
"1988-12-16",-2.876
"1988-12-17",-5.2063
"1988-12-18",-6.3565
"1988-12-19",-6.2761
"1988-12-20",-2.8656
"1988-12-21",3.4336
"1988-12-22",7.9036
"1988-12-23",5.8835
"1988-12-24",10.2833
"1988-12-25",2.7235
"1988-12-26",-3.0667
"1988-12-27",-1.9762
"1988-12-28",7.344
"1988-12-29",-3.3666
"1988-12-30",-3.7159
"1988-12-31",0.1875
"1989-01-01",3.358
"1989-01-02",1.5073
"1989-01-03",5.1169
"1989-01-04",-3.0722
"1989-01-05",-4.912
"1989-01-06",0.997
"1989-01-07",2.7873
"1989-01-08",9.5771
"1989-01-09",1.558
"1989-01-10",1.447
"1989-01-11",1.0875
"1989-01-12",6.9169
"1989-01-13",0.1381
"1989-01-14",-3.112
"1989-01-15",4.5379
"1989-01-16",0.7871
"1989-01-17",-1.1721
"1989-01-18",-0.552
"1989-01-19",-0.8729
"1989-01-20",1.2371
"1989-01-21",-4.7829
"1989-01-22",-7.133
"1989-01-23",1.2769
"1989-01-24",-0.5122
"1989-01-25",3.358
"1989-01-26",2.6981
"1989-01-27",3.7778
"1989-01-28",-1.6523
"1989-01-29",2.0177
"1989-01-30",9.787
"1989-01-31",3.7127
"1989-02-01",3.5824
"1989-02-02",11.102
"1989-02-03",14.3424
"1989-02-04",1.9923
"1989-02-05",1.0718
"1989-02-06",1.6027
"1989-02-07",9.3527
"1989-02-08",2.2626
"1989-02-09",-5.058
"1989-02-10",-7.8182
"1989-02-11",-5.8675
"1989-02-12",-2.2072
"1989-02-13",-1.0575
"1989-02-14",12.3928
"1989-02-15",14.2628
"1989-02-16",2.9828
"1989-02-17",-2.0479
"1989-02-18",-3.2676
"1989-02-19",-1.9273
"1989-02-20",-0.8572
"1989-02-21",6.7926
"1989-02-22",7.1328
"1989-02-23",-0.4181
"1989-02-24",-7.4273
"1989-02-25",-12.5377
"1989-02-26",-5.1774
"1989-02-27",-0.2975
"1989-02-28",0.5422
"1989-03-01",-1.1781
"1989-03-02",0.272
"1989-03-03",3.8418
"1989-03-04",3.6523
"1989-03-05",8.9425
"1989-03-06",10.442
"1989-03-07",-2.8176
"1989-03-08",-4.7781
"1989-03-09",-2.7284
"1989-03-10",-5.2679
"1989-03-11",-3.0276
"1989-03-12",0.8824
"1989-03-13",3.8526
"1989-03-14",3.0419
"1989-03-15",12.8126
"1989-03-16",9.0921
"1989-03-17",7.0122
"1989-03-18",13.6427
"1989-03-19",3.0117
"1989-03-20",-0.6582
"1989-03-21",5.9723
"1989-03-22",1.7016
"1989-03-23",0.4023
"1989-03-24",4.2821
"1989-03-25",5.8118
"1989-03-26",9.8026
"1989-03-27",11.0525
"1989-03-28",13.5823
"1989-03-29",16.152
"1989-03-30",14.4316
"1989-03-31",7.1968
"1989-04-01",1.5773
"1989-04-02",0.1972
"1989-04-03",9.3671
"1989-04-04",13.1975
"1989-04-05",12.8874
"1989-04-06",5.1664
"1989-04-07",2.4568
"1989-04-08",-0.4229
"1989-04-09",4.8165
"1989-04-10",3.1975
"1989-04-11",-0.1129
"1989-04-12",-1.7029
"1989-04-13",4.6766
"1989-04-14",5.8275
"1989-04-15",10.6966
"1989-04-16",9.267
"1989-04-17",9.6965
"1989-04-18",10.4469
"1989-04-19",13.1275
"1989-04-20",7.9267
"1989-04-21",4.2266
"1989-04-22",8.6167
"1989-04-23",12.7065
"1989-04-24",12.4471
"1989-04-25",13.4967
"1989-04-26",15.9469
"1989-04-27",17.7469
"1989-04-28",15.4173
"1989-04-29",15.5476
"1989-04-30",19.004
"1989-05-01",17.4839
"1989-05-02",11.6545
"1989-05-03",8.7639
"1989-05-04",6.6346
"1989-05-05",12.2541
"1989-05-06",9.425
"1989-05-07",3.615
"1989-05-08",1.0139
"1989-05-09",4.4848
"1989-05-10",9.004
"1989-05-11",4.8443
"1989-05-12",5.9349
"1989-05-13",10.5446
"1989-05-14",11.1948
"1989-05-15",12.6244
"1989-05-16",10.8848
"1989-05-17",8.2548
"1989-05-18",11.8149
"1989-05-19",10.7642
"1989-05-20",13.4641
"1989-05-21",16.0639
"1989-05-22",19.8147
"1989-05-23",18.005
"1989-05-24",11.7148
"1989-05-25",15.1145
"1989-05-26",17.9242
"1989-05-27",18.4647
"1989-05-28",11.8041
"1989-05-29",8.7844
"1989-05-30",15.965
"1989-05-31",17.2619
"1989-06-01",18.2523
"1989-06-02",21.1224
"1989-06-03",22.2516
"1989-06-04",21.1116
"1989-06-05",20.5421
"1989-06-06",18.8218
"1989-06-07",17.9218
"1989-06-08",18.2717
"1989-06-09",19.472
"1989-06-10",19.1125
"1989-06-11",17.2715
"1989-06-12",15.4716
"1989-06-13",20.6917
"1989-06-14",18.4116
"1989-06-15",21.5724
"1989-06-16",20.5723
"1989-06-17",19.5722
"1989-06-18",19.0824
"1989-06-19",19.4021
"1989-06-20",19.4817
"1989-06-21",19.5915
"1989-06-22",19.4214
"1989-06-23",20.0415
"1989-06-24",20.4625
"1989-06-25",19.4624
"1989-06-26",20.5819
"1989-06-27",20.4625
"1989-06-28",19.6421
"1989-06-29",19.232
"1989-06-30",16.5549
"1989-07-01",14.305
"1989-07-02",15.445
"1989-07-03",18.2246
"1989-07-04",18.905
"1989-07-05",20.2248
"1989-07-06",21.1948
"1989-07-07",21.2551
"1989-07-08",22.055
"1989-07-09",23.195
"1989-07-10",21.4445
"1989-07-11",23.1456
"1989-07-12",23.1745
"1989-07-13",22.9851
"1989-07-14",22.0948
"1989-07-15",20.9053
"1989-07-16",20.8546
"1989-07-17",18.525
"1989-07-18",16.3945
"1989-07-19",19.6144
"1989-07-20",20.6845
"1989-07-21",20.0644
"1989-07-22",20.8848
"1989-07-23",19.8653
"1989-07-24",22.0055
"1989-07-25",21.9645
"1989-07-26",21.7751
"1989-07-27",21.8052
"1989-07-28",22.2649
"1989-07-29",19.9546
"1989-07-30",19.4153
"1989-07-31",21.8511
"1989-08-01",22.5207
"1989-08-02",21.1007
"1989-08-03",19.6602
"1989-08-04",19.9908
"1989-08-05",21.1912
"1989-08-06",22.8005
"1989-08-07",22.5207
"1989-08-08",17.6407
"1989-08-09",15.2605
"1989-08-10",11.8511
"1989-08-11",11.7112
"1989-08-12",16.8107
"1989-08-13",19.3804
"1989-08-14",20.4601
"1989-08-15",20.5904
"1989-08-16",21.4011
"1989-08-17",20.9004
"1989-08-18",21.3902
"1989-08-19",20.3708
"1989-08-20",18.5901
"1989-08-21",20.9511
"1989-08-22",22.8102
"1989-08-23",23.341
"1989-08-24",23.6909
"1989-08-25",21.2503
"1989-08-26",19.9703
"1989-08-27",17.5406
"1989-08-28",15.1
"1989-08-29",20.0306
"1989-08-30",21.0102
"1989-08-31",19.1475
"1989-09-01",16.5284
"1989-09-02",22.248
"1989-09-03",18.5178
"1989-09-04",15.9481
"1989-09-05",16.4681
"1989-09-06",17.958
"1989-09-07",18.6782
"1989-09-08",19.7375
"1989-09-09",18.9183
"1989-09-10",18.2379
"1989-09-11",21.8583
"1989-09-12",21.3179
"1989-09-13",20.7774
"1989-09-14",20.4577
"1989-09-15",20.448
"1989-09-16",21.0174
"1989-09-17",18.9678
"1989-09-18",17.2583
"1989-09-19",14.3677
"1989-09-20",12.5883
"1989-09-21",19.0076
"1989-09-22",18.408
"1989-09-23",14.7984
"1989-09-24",7.1775
"1989-09-25",8.7482
"1989-09-26",16.0277
"1989-09-27",8.6083
"1989-09-28",7.3681
"1989-09-29",13.3579
"1989-09-30",14.831
"1989-10-01",16.0217
"1989-10-02",14.6017
"1989-10-03",15.9119
"1989-10-04",10.0113
"1989-10-05",6.7118
"1989-10-06",10.582
"1989-10-07",12.9514
"1989-10-08",9.4419
"1989-10-09",2.9611
"1989-10-10",2.9611
"1989-10-11",9.1415
"1989-10-12",9.6916
"1989-10-13",12.0719
"1989-10-14",14.3713
"1989-10-15",15.1012
"1989-10-16",15.9216
"1989-10-17",16.7118
"1989-10-18",16.4717
"1989-10-19",11.4011
"1989-10-20",3.2108
"1989-10-21",-0.558
"1989-10-22",1.2311
"1989-10-23",2.1009
"1989-10-24",4.1615
"1989-10-25",5.0518
"1989-10-26",3.5413
"1989-10-27",5.0011
"1989-10-28",5.5211
"1989-10-29",8.0714
"1989-10-30",10.2719
"1989-10-31",14.2628
"1989-11-01",4.0625
"1989-11-02",5.8034
"1989-11-03",6.1725
"1989-11-04",1.9827
"1989-11-05",7.7927
"1989-11-06",8.6927
"1989-11-07",13.1529
"1989-11-08",15.3425
"1989-11-09",9.5831
"1989-11-10",4.4631
"1989-11-11",5.0228
"1989-11-12",6.6129
"1989-11-13",8.0425
"1989-11-14",11.7425
"1989-11-15",13.5232
"1989-11-16",3.9528
"1989-11-17",-0.8271
"1989-11-18",-1.867
"1989-11-19",-2.1577
"1989-11-20",0.5422
"1989-11-21",2.0828
"1989-11-22",-0.8874
"1989-11-23",-0.8572
"1989-11-24",-4.0373
"1989-11-25",-3.5572
"1989-11-26",6.8928
"1989-11-27",8.0727
"1989-11-28",12.1829
"1989-11-29",-1.8067
"1989-11-30",-3.0227
"1989-12-01",-2.0118
"1989-12-02",0.1175
"1989-12-03",-5.0821
"1989-12-04",-6.3319
"1989-12-05",-4.3425
"1989-12-06",1.0574
"1989-12-07",4.7779
"1989-12-08",-2.5028
"1989-12-09",-3.562
"1989-12-10",-3.3919
"1989-12-11",-2.5824
"1989-12-12",2.9177
"1989-12-13",0.3878
"1989-12-14",-1.2819
"1989-12-15",-0.6823
"1989-12-16",-5.8723
"1989-12-17",-6.4128
"1989-12-18",-4.5525
"1989-12-19",-6.1823
"1989-12-20",-5.2727
"1989-12-21",-6.3126
"1989-12-22",-10.4928
"1989-12-23",-12.6222
"1989-12-24",-11.9224
"1989-12-25",-13.5028
"1989-12-26",-5.4018
"1989-12-27",-6.5624
"1989-12-28",-4.0325
"1989-12-29",-2.7923
"1989-12-30",1.9079
"1989-12-31",6.175
"1990-01-01",-2.575
"1990-01-02",-3.555
"1990-01-03",-0.5654
"1990-01-04",5.5256
"1990-01-05",6.5553
"1990-01-06",4.9846
"1990-01-07",3.1254
"1990-01-08",3.8252
"1990-01-09",0.7154
"1990-01-10",0.7858
"1990-01-11",-1.2749
"1990-01-12",-1.2652
"1990-01-13",-5.1948
"1990-01-14",-3.7042
"1990-01-15",0.0253
"1990-01-16",5.6554
"1990-01-17",5.8349
"1990-01-18",8.4655
"1990-01-19",4.9846
"1990-01-20",4.4849
"1990-01-21",8.7651
"1990-01-22",1.545
"1990-01-23",0.4753
"1990-01-24",5.8458
"1990-01-25",7.8749
"1990-01-26",-1.0444
"1990-01-27",-1.5053
"1990-01-28",0.0047
"1990-01-29",6.1053
"1990-01-30",2.1453
"1990-01-31",3.9174
"1990-02-01",1.6966
"1990-02-02",9.1266
"1990-02-03",12.8573
"1990-02-04",11.7669
"1990-02-05",0.3067
"1990-02-06",-1.7528
"1990-02-07",6.3467
"1990-02-08",4.8767
"1990-02-09",7.3073
"1990-02-10",8.5965
"1990-02-11",4.0774
"1990-02-12",0.6366
"1990-02-13",-0.2427
"1990-02-14",6.8367
"1990-02-15",9.2466
"1990-02-16",15.1265
"1990-02-17",4.8876
"1990-02-18",-0.8528
"1990-02-19",5.6869
"1990-02-20",-1.4034
"1990-02-21",-3.5526
"1990-02-22",5.7973
"1990-02-23",11.6565
"1990-02-24",2.3273
"1990-02-25",-5.1827
"1990-02-26",-7.5332
"1990-02-27",-3.5623
"1990-02-28",1.9101
"1990-03-01",5.8797
"1990-03-02",5.0295
"1990-03-03",7.2794
"1990-03-04",1.8397
"1990-03-05",-0.1505
"1990-03-06",4.1793
"1990-03-07",-0.6005
"1990-03-08",-3.1402
"1990-03-09",4.4098
"1990-03-10",5.2794
"1990-03-11",10.2302
"1990-03-12",13.4103
"1990-03-13",13.1799
"1990-03-14",13.42
"1990-03-15",13.6602
"1990-03-16",16.32
"1990-03-17",14.36
"1990-03-18",10.6402
"1990-03-19",8.0095
"1990-03-20",0.1502
"1990-03-21",-2.8601
"1990-03-22",1.6396
"1990-03-23",6.6293
"1990-03-24",7.8397
"1990-03-25",8.4401
"1990-03-26",7.6493
"1990-03-27",4.8803
"1990-03-28",1.5996
"1990-03-29",7.3703
"1990-03-30",7.87
"1990-03-31",10.4704
"1990-04-01",12.1199
"1990-04-02",14.0798
"1990-04-03",5.2199
"1990-04-04",2.3794
"1990-04-05",3.3704
"1990-04-06",8.7494
"1990-04-07",3.0405
"1990-04-08",0.7494
"1990-04-09",2.1502
"1990-04-10",10.3503
"1990-04-11",3.5098
"1990-04-12",0.2594
"1990-04-13",-0.0196
"1990-04-14",4.0204
"1990-04-15",12.1999
"1990-04-16",13.3994
"1990-04-17",12.1696
"1990-04-18",2.6002
"1990-04-19",-0.3604
"1990-04-20",8.8803
"1990-04-21",12.9094
"1990-04-22",12.5601
"1990-04-23",10.5104
"1990-04-24",10.85
"1990-04-25",12.6402
"1990-04-26",14.32
"1990-04-27",15.3897
"1990-04-28",12.6899
"1990-04-29",14.36
"1990-04-30",13.5619
"1990-05-01",18.4825
"1990-05-02",17.4419
"1990-05-03",12.9725
"1990-05-04",18.662
"1990-05-05",16.8221
"1990-05-06",9.1714
"1990-05-07",9.9719
"1990-05-08",9.8615
"1990-05-09",12.6414
"1990-05-10",12.2921
"1990-05-11",6.092
"1990-05-12",11.4516
"1990-05-13",14.8524
"1990-05-14",15.8918
"1990-05-15",17.3218
"1990-05-16",16.662
"1990-05-17",18.1417
"1990-05-18",13.1314
"1990-05-19",10.5516
"1990-05-20",15.2624
"1990-05-21",19.4515
"1990-05-22",9.8615
"1990-05-23",9.0319
"1990-05-24",10.4122
"1990-05-25",15.0222
"1990-05-26",16.5322
"1990-05-27",19.0016
"1990-05-28",14.8221
"1990-05-29",15.4916
"1990-05-30",11.7317
"1990-05-31",14.0119
"1990-06-01",16.0519
"1990-06-02",14.6013
"1990-06-03",16.3212
"1990-06-04",19.4309
"1990-06-05",13.722
"1990-06-06",10.9616
"1990-06-07",17.2611
"1990-06-08",22.6316
"1990-06-09",22.2314
"1990-06-10",21.2514
"1990-06-11",14.8318
"1990-06-12",13.7317
"1990-06-13",12.4109
"1990-06-14",16.5516
"1990-06-15",20.2411
"1990-06-16",18.3612
"1990-06-17",15.8118
"1990-06-18",16.6317
"1990-06-19",19.8809
"1990-06-20",16.4813
"1990-06-21",19.631
"1990-06-22",22.8415
"1990-06-23",20.0519
"1990-06-24",15.551
"1990-06-25",14.3115
"1990-06-26",18.1114
"1990-06-27",20.0919
"1990-06-28",21.1811
"1990-06-29",22.001
"1990-06-30",20.0616
"1990-07-01",21.4006
"1990-07-02",17.4212
"1990-07-03",15.0113
"1990-07-04",18.9009
"1990-07-05",18.3515
"1990-07-06",21.2017
"1990-07-07",20.7517
"1990-07-08",20.8209
"1990-07-09",22.8912
"1990-07-10",22.3115
"1990-07-11",23.061
"1990-07-12",22.9215
"1990-07-13",21.9415
"1990-07-14",20.2714
"1990-07-15",20.6911
"1990-07-16",20.9615
"1990-07-17",20.9409
"1990-07-18",20.7711
"1990-07-19",20.6316
"1990-07-20",21.4212
"1990-07-21",21.8809
"1990-07-22",21.7208
"1990-07-23",22.4813
"1990-07-24",22.9409
"1990-07-25",21.4612
"1990-07-26",20.4606
"1990-07-27",17.4406
"1990-07-28",19.6517
"1990-07-29",18.7614
"1990-07-30",18.2217
"1990-07-31",21.2987
"1990-08-01",20.4691
"1990-08-02",18.1089
"1990-08-03",18.2787
"1990-08-04",20.1489
"1990-08-05",20.9094
"1990-08-06",19.8494
"1990-08-07",19.3788
"1990-08-08",18.5286
"1990-08-09",18.6789
"1990-08-10",17.0683
"1990-08-11",19.8093
"1990-08-12",20.3794
"1990-08-13",21.0185
"1990-08-14",19.3885
"1990-08-15",21.4782
"1990-08-16",21.3484
"1990-08-17",20.7287
"1990-08-18",20.2084
"1990-08-19",20.759
"1990-08-20",22.1186
"1990-08-21",21.1689
"1990-08-22",20.4291
"1990-08-23",19.8093
"1990-08-24",20.1489
"1990-08-25",20.2884
"1990-08-26",21.0586
"1990-08-27",22.1489
"1990-08-28",20.6486
"1990-08-29",20.7493
"1990-08-30",19.4491
"1990-08-31",19.7729
"1990-09-01",19.2029
"1990-09-02",17.283
"1990-09-03",20.7335
"1990-09-04",16.2533
"1990-09-05",13.9937
"1990-09-06",16.7129
"1990-09-07",21.6529
"1990-09-08",21.4236
"1990-09-09",19.1532
"1990-09-10",19.1229
"1990-09-11",20.7833
"1990-09-12",18.7432
"1990-09-13",19.363
"1990-09-14",18.6729
"1990-09-15",18.5832
"1990-09-16",14.5637
"1990-09-17",9.9537
"1990-09-18",6.7033
"1990-09-19",10.2836
"1990-09-20",16.6038
"1990-09-21",17.8736
"1990-09-22",16.9737
"1990-09-23",9.8737
"1990-09-24",4.1732
"1990-09-25",6.4837
"1990-09-26",8.0932
"1990-09-27",11.5328
"1990-09-28",11.5037
"1990-09-29",14.0532
"1990-09-30",16.8609
"1990-10-01",14.6208
"1990-10-02",15.2417
"1990-10-03",13.9816
"1990-10-04",16.8815
"1990-10-05",12.611
"1990-10-06",12.5917
"1990-10-07",15.8712
"1990-10-08",16.5807
"1990-10-09",15.9816
"1990-10-10",16.8015
"1990-10-11",16.4716
"1990-10-12",18.041
"1990-10-13",17.7511
"1990-10-14",16.6814
"1990-10-15",14.1308
"1990-10-16",10.1017
"1990-10-17",10.1114
"1990-10-18",12.5019
"1990-10-19",2.3018
"1990-10-20",1.8118
"1990-10-21",8.981
"1990-10-22",13.8918
"1990-10-23",13.5413
"1990-10-24",9.9416
"1990-10-25",6.6317
"1990-10-26",1.0817
"1990-10-27",-1.6181
"1990-10-28",0.4316
"1990-10-29",-1.0784
"1990-10-30",0.4013
"1990-10-31",2.28
"1990-11-01",6.81
"1990-11-02",8.5807
"1990-11-03",9.0198
"1990-11-04",10.2302
"1990-11-05",10.6499
"1990-11-06",6.7603
"1990-11-07",2.3503
"1990-11-08",2.5505
"1990-11-09",1.79
"1990-11-10",5.2406
"1990-11-11",0.3697
"1990-11-12",2.8403
"1990-11-13",0.6899
"1990-11-14",-0.5993
"1990-11-15",1.75
"1990-11-16",4.24
"1990-11-17",2.7603
"1990-11-18",-2.2597
"1990-11-19",-0.6697
