,"(%) Minimum Relative Humidity (gridMET) at -79.2103E,35.1464N, 1979-01-01 to 2026-04-10"
"1988-03-31",32.2574
"1988-04-01",31.5675
"1988-04-02",32.2243
"1988-04-03",33.297
"1988-04-04",40.8318
"1988-04-05",25.275
"1988-04-06",24.7666
"1988-04-07",39.1803
"1988-04-08",43.3703
"1988-04-09",31.918
"1988-04-10",29.1746
"1988-04-11",29.5506
"1988-04-12",34.6676
"1988-04-13",46.8484
"1988-04-14",34.6261
"1988-04-15",30.1196
"1988-04-16",27.3013
"1988-04-17",27.9323
"1988-04-18",28.6933
"1988-04-19",58.162
"1988-04-20",27.6257
"1988-04-21",32.1085
"1988-04-22",35.883
"1988-04-23",45.565
"1988-04-24",34.2507
"1988-04-25",29.6495
"1988-04-26",40.7732
"1988-04-27",39.5777
"1988-04-28",26.0073
"1988-04-29",24.8209
"1988-04-30",24.883
"1988-05-01",31.7041
"1988-05-02",30.7799
"1988-05-03",35.5296
"1988-05-04",41.5692
"1988-05-05",40.6059
"1988-05-06",42.0167
"1988-05-07",34.5211
"1988-05-08",36.9131
"1988-05-09",38.4866
"1988-05-10",42.1697
"1988-05-11",32.3141
"1988-05-12",34.5924
"1988-05-13",37.6843
"1988-05-14",42.448
"1988-05-15",43.3866
"1988-05-16",36.1555
"1988-05-17",36.0695
"1988-05-18",41.2132
"1988-05-19",42.1287
"1988-05-20",39.6191
"1988-05-21",36.0707
"1988-05-22",38.3713
"1988-05-23",41.381
"1988-05-24",33.5876
"1988-05-25",38.2113
"1988-05-26",30.5848
"1988-05-27",33.3609
"1988-05-28",36.1297
"1988-05-29",30.8675
"1988-05-30",29.1401
"1988-05-31",31.2159
"1988-06-01",32.3377
"1988-06-02",28.8998
"1988-06-03",34.801
"1988-06-04",33.9908
"1988-06-05",29.8338
"1988-06-06",30.4419
"1988-06-07",28.3581
"1988-06-08",31.2865
"1988-06-09",40.8611
"1988-06-10",43.6003
"1988-06-11",37.0395
"1988-06-12",30.5186
"1988-06-13",33.545
"1988-06-14",32.6575
"1988-06-15",34.0707
"1988-06-16",35.4758
"1988-06-17",36.3496
"1988-06-18",38.816
"1988-06-19",38.4886
"1988-06-20",40.5914
"1988-06-21",36.2949
"1988-06-22",34.5689
"1988-06-23",31.2128
"1988-06-24",33.7594
"1988-06-25",41.1544
"1988-06-26",40.3472
"1988-06-27",39.3462
"1988-06-28",30.6791
"1988-06-29",32.8411
"1988-06-30",34.052
"1988-07-01",24.8068
"1988-07-02",28.8486
"1988-07-03",30.6374
"1988-07-04",47.266
"1988-07-05",38.8492
"1988-07-06",30.2995
"1988-07-07",28.2734
"1988-07-08",30.0176
"1988-07-09",32.7136
"1988-07-10",35.9268
"1988-07-11",36.127
"1988-07-12",38.219
"1988-07-13",43.8787
"1988-07-14",46.7606
"1988-07-15",40.9752
"1988-07-16",44.6301
"1988-07-17",45.3686
"1988-07-18",40.265
"1988-07-19",40.5945
"1988-07-20",43.7099
"1988-07-21",49.1131
"1988-07-22",51.0494
"1988-07-23",58.6767
"1988-07-24",53.6193
"1988-07-25",52.2263
"1988-07-26",52.2649
"1988-07-27",54.0683
"1988-07-28",50.1135
"1988-07-29",49.241
"1988-07-30",49.8148
"1988-07-31",45.0493
"1988-08-01",49.6716
"1988-08-02",44.5347
"1988-08-03",49.0018
"1988-08-04",54.9676
"1988-08-05",54.1133
"1988-08-06",55.1895
"1988-08-07",51.7974
"1988-08-08",49.2638
"1988-08-09",52.8909
"1988-08-10",50.3521
"1988-08-11",52.1648
"1988-08-12",47.6141
"1988-08-13",46.9585
"1988-08-14",52.144
"1988-08-15",46.3711
"1988-08-16",44.1804
"1988-08-17",35.3794
"1988-08-18",24.1982
"1988-08-19",26.2877
"1988-08-20",30.1424
"1988-08-21",48.8919
"1988-08-22",42.5713
"1988-08-23",46.8264
"1988-08-24",51.0484
"1988-08-25",36.1861
"1988-08-26",32.213
"1988-08-27",33.8685
"1988-08-28",48.5304
"1988-08-29",63.332
"1988-08-30",57.2596
"1988-08-31",57.1102
"1988-09-01",49.284
"1988-09-02",48.9805
"1988-09-03",50.6638
"1988-09-04",63.2232
"1988-09-05",51.177
"1988-09-06",52.1295
"1988-09-07",50.7649
"1988-09-08",54.8338
"1988-09-09",81.7464
"1988-09-10",61.6265
"1988-09-11",58.7608
"1988-09-12",48.2496
"1988-09-13",55.7959
"1988-09-14",49.7308
"1988-09-15",52.6723
"1988-09-16",52.9323
"1988-09-17",56.7502
"1988-09-18",75.5423
"1988-09-19",72.7688
"1988-09-20",59.9572
"1988-09-21",34.0744
"1988-09-22",33.9782
"1988-09-23",47.3342
"1988-09-24",54.7237
"1988-09-25",52.9357
"1988-09-26",49.1218
"1988-09-27",51.3693
"1988-09-28",49.4063
"1988-09-29",45.2147
"1988-09-30",49.1741
"1988-10-01",46.4762
"1988-10-02",49.9103
"1988-10-03",55.1102
"1988-10-04",62.3664
"1988-10-05",35.3222
"1988-10-06",35.1895
"1988-10-07",39.9478
"1988-10-08",34.099
"1988-10-09",36.8411
"1988-10-10",37.3068
"1988-10-11",42.754
"1988-10-12",25.5819
"1988-10-13",27.1312
"1988-10-14",32.6988
"1988-10-15",32.8218
"1988-10-16",36.0775
"1988-10-17",43.4963
"1988-10-18",43.726
"1988-10-19",45.3728
"1988-10-20",29.6495
"1988-10-21",39.886
"1988-10-22",33.6905
"1988-10-23",34.4139
"1988-10-24",35.7498
"1988-10-25",24.249
"1988-10-26",32.6282
"1988-10-27",38.5132
"1988-10-28",44.9837
"1988-10-29",28.0477
"1988-10-30",32.3317
"1988-10-31",53.5951
"1988-11-01",57.9753
"1988-11-02",33.0072
"1988-11-03",37.618
"1988-11-04",47.7879
"1988-11-05",44.2705
"1988-11-06",33.8071
"1988-11-07",33.7363
"1988-11-08",35.223
"1988-11-09",40.1027
"1988-11-10",47.1623
"1988-11-11",27.7998
"1988-11-12",31.8405
"1988-11-13",45.5862
"1988-11-14",35.4302
"1988-11-15",35.6205
"1988-11-16",39.6189
"1988-11-17",37.9755
"1988-11-18",24.744
"1988-11-19",36.6229
"1988-11-20",52.3167
"1988-11-21",32.2485
"1988-11-22",34.2996
"1988-11-23",45.6559
"1988-11-24",36.6322
"1988-11-25",37.8544
"1988-11-26",44.323
"1988-11-27",53.4756
"1988-11-28",35.4733
"1988-11-29",30.4261
"1988-11-30",37.2197
"1988-12-01",24.6791
"1988-12-02",28.0292
"1988-12-03",28.1073
"1988-12-04",24.6148
"1988-12-05",21.0681
"1988-12-06",26.878
"1988-12-07",35.3766
"1988-12-08",32.3897
"1988-12-09",32.8343
"1988-12-10",29.8224
"1988-12-11",30.3975
"1988-12-12",18.4637
"1988-12-13",21.8615
"1988-12-14",31.4833
"1988-12-15",39.0307
"1988-12-16",37.5218
"1988-12-17",30.6281
"1988-12-18",27.6203
"1988-12-19",29.5837
"1988-12-20",31.2044
"1988-12-21",36.8876
"1988-12-22",42.3296
"1988-12-23",49.4185
"1988-12-24",48.3857
"1988-12-25",24.7142
"1988-12-26",22.0907
"1988-12-27",30.9064
"1988-12-28",51.4516
"1988-12-29",26.8495
"1988-12-30",38.3887
"1988-12-31",45.2593
"1989-01-01",64.0069
"1989-01-02",46.5839
"1989-01-03",48.387
"1989-01-04",33.9533
"1989-01-05",34.511
"1989-01-06",42.6362
"1989-01-07",67.7884
"1989-01-08",67.3477
"1989-01-09",49.1381
"1989-01-10",70.0999
"1989-01-11",58.7067
"1989-01-12",55.5544
"1989-01-13",41.9717
"1989-01-14",37.0567
"1989-01-15",65.0414
"1989-01-16",37.9399
"1989-01-17",29.8362
"1989-01-18",32.971
"1989-01-19",29.3454
"1989-01-20",30.1173
"1989-01-21",24.0951
"1989-01-22",28.179
"1989-01-23",38.3854
"1989-01-24",28.8878
"1989-01-25",25.617
"1989-01-26",28.4328
"1989-01-27",25.1905
"1989-01-28",23.1534
"1989-01-29",29.5418
"1989-01-30",44.2635
"1989-01-31",32.0216
"1989-02-01",36.1858
"1989-02-02",39.9981
"1989-02-03",35.4494
"1989-02-04",36.8532
"1989-02-05",54.3875
"1989-02-06",53.5751
"1989-02-07",56.3367
"1989-02-08",38.2007
"1989-02-09",20.0508
"1989-02-10",20.8462
"1989-02-11",25.8259
"1989-02-12",22.1687
"1989-02-13",22.9984
"1989-02-14",45.2456
"1989-02-15",39.1948
"1989-02-16",32.9012
"1989-02-17",45.5233
"1989-02-18",65.0763
"1989-02-19",54.85
"1989-02-20",68.7549
"1989-02-21",63.3812
"1989-02-22",57.3306
"1989-02-23",55.0998
"1989-02-24",52.8819
"1989-02-25",37.179
"1989-02-26",42.5223
"1989-02-27",46.7613
"1989-02-28",63.2942
"1989-03-01",39.2049
"1989-03-02",38.4283
"1989-03-03",56.1753
"1989-03-04",57.8713
"1989-03-05",61.0049
"1989-03-06",53.6919
"1989-03-07",59.4519
"1989-03-08",57.8557
"1989-03-09",58.4453
"1989-03-10",36.8385
"1989-03-11",38.475
"1989-03-12",39.2423
"1989-03-13",37.8644
"1989-03-14",48.6028
"1989-03-15",44.9871
"1989-03-16",36.2931
"1989-03-17",47.0051
"1989-03-18",44.0579
"1989-03-19",34.5558
"1989-03-20",61.7003
"1989-03-21",68.8324
"1989-03-22",57.1861
"1989-03-23",60.9164
"1989-03-24",66.6521
"1989-03-25",48.0784
"1989-03-26",47.2551
"1989-03-27",45.6746
"1989-03-28",47.5559
"1989-03-29",42.3598
"1989-03-30",43.0973
"1989-03-31",44.5773
"1989-04-01",28.9731
"1989-04-02",27.3377
"1989-04-03",37.3783
"1989-04-04",42.5659
"1989-04-05",40.7912
"1989-04-06",35.5833
"1989-04-07",36.9995
"1989-04-08",44.2367
"1989-04-09",32.6903
"1989-04-10",32.2298
"1989-04-11",39.2618
"1989-04-12",29.9978
"1989-04-13",28.9258
"1989-04-14",29.458
"1989-04-15",32.8455
"1989-04-16",37.5198
"1989-04-17",35.6852
"1989-04-18",37.89
"1989-04-19",36.9836
"1989-04-20",37.6091
"1989-04-21",32.3262
"1989-04-22",28.5567
"1989-04-23",31.862
"1989-04-24",36.7547
"1989-04-25",36.2614
"1989-04-26",37.6138
"1989-04-27",35.8511
"1989-04-28",35.375
"1989-04-29",42.0526
"1989-04-30",43.1301
"1989-05-01",50.2359
"1989-05-02",36.1293
"1989-05-03",32.341
"1989-05-04",34.2728
"1989-05-05",40.4907
"1989-05-06",40.4591
"1989-05-07",36.4104
"1989-05-08",34.6963
"1989-05-09",58.1298
"1989-05-10",49.0155
"1989-05-11",45.5294
"1989-05-12",36.8119
"1989-05-13",32.9154
"1989-05-14",35.0208
"1989-05-15",47.6815
"1989-05-16",34.6886
"1989-05-17",40.1592
"1989-05-18",38.5461
"1989-05-19",30.1888
"1989-05-20",35.68
"1989-05-21",36.7619
"1989-05-22",39.8915
"1989-05-23",44.5444
"1989-05-24",31.4833
"1989-05-25",37.8824
"1989-05-26",40.7577
"1989-05-27",33.8839
"1989-05-28",36.1558
"1989-05-29",42.3052
"1989-05-30",41.6592
"1989-05-31",38.2727
"1989-06-01",44.0469
"1989-06-02",41.1325
"1989-06-03",40.6189
"1989-06-04",44.5932
"1989-06-05",52.0379
"1989-06-06",52.4621
"1989-06-07",53.3528
"1989-06-08",50.4219
"1989-06-09",55.0935
"1989-06-10",37.1624
"1989-06-11",36.7763
"1989-06-12",43.8237
"1989-06-13",44.4932
"1989-06-14",43.0227
"1989-06-15",44.8104
"1989-06-16",49.5961
"1989-06-17",50.3054
"1989-06-18",42.5832
"1989-06-19",45.9995
"1989-06-20",51.6847
"1989-06-21",57.4927
"1989-06-22",53.516
"1989-06-23",54.8027
"1989-06-24",55.6684
"1989-06-25",49.4819
"1989-06-26",53.3981
"1989-06-27",46.5145
"1989-06-28",46.0924
"1989-06-29",50.7372
"1989-06-30",43.844
"1989-07-01",41.7158
"1989-07-02",40.3369
"1989-07-03",42.4105
"1989-07-04",52.7573
"1989-07-05",53.31
"1989-07-06",55.6569
"1989-07-07",51.2013
"1989-07-08",44.3153
"1989-07-09",40.0126
"1989-07-10",39.7757
"1989-07-11",42.7442
"1989-07-12",44.4723
"1989-07-13",50.6214
"1989-07-14",48.3205
"1989-07-15",52.1755
"1989-07-16",58.1228
"1989-07-17",57.7077
"1989-07-18",59.8318
"1989-07-19",59.9572
"1989-07-20",55.7288
"1989-07-21",56.65
"1989-07-22",54.6614
"1989-07-23",51.9588
"1989-07-24",49.33
"1989-07-25",48.6069
"1989-07-26",52.2182
"1989-07-27",52.7346
"1989-07-28",46.0475
"1989-07-29",47.5535
"1989-07-30",52.5671
"1989-07-31",57.364
"1989-08-01",52.7588
"1989-08-02",56.6964
"1989-08-03",48.0405
"1989-08-04",44.0177
"1989-08-05",46.8362
"1989-08-06",45.1845
"1989-08-07",45.7159
"1989-08-08",49.6646
"1989-08-09",53.9219
"1989-08-10",66.8187
"1989-08-11",68.9898
"1989-08-12",55.7782
"1989-08-13",51.5669
"1989-08-14",55.768
"1989-08-15",55.847
"1989-08-16",58.4856
"1989-08-17",55.4992
"1989-08-18",52.7952
"1989-08-19",54.656
"1989-08-20",47.1133
"1989-08-21",47.6344
"1989-08-22",51.9554
"1989-08-23",55.0103
"1989-08-24",53.3443
"1989-08-25",55.9352
"1989-08-26",62.6652
"1989-08-27",68.3014
"1989-08-28",65.0858
"1989-08-29",62.2942
"1989-08-30",56.7669
"1989-08-31",43.1296
"1989-09-01",44.5431
"1989-09-02",48.4032
"1989-09-03",52.8696
"1989-09-04",50.1137
"1989-09-05",51.2614
"1989-09-06",55.7487
"1989-09-07",49.3988
"1989-09-08",47.0405
"1989-09-09",47.7898
"1989-09-10",46.1632
"1989-09-11",47.4028
"1989-09-12",49.0255
"1989-09-13",46.6185
"1989-09-14",47.2408
"1989-09-15",52.931
"1989-09-16",49.0407
"1989-09-17",47.5856
"1989-09-18",47.6348
"1989-09-19",53.8003
"1989-09-20",63.7439
"1989-09-21",54.9146
"1989-09-22",53.2983
"1989-09-23",52.0274
"1989-09-24",44.3566
"1989-09-25",55.8311
"1989-09-26",69.6733
"1989-09-27",44.4566
"1989-09-28",51.9332
"1989-09-29",59.2772
"1989-09-30",66.7729
"1989-10-01",71.3762
"1989-10-02",61.6135
"1989-10-03",44.2146
"1989-10-04",37.8629
"1989-10-05",38.65
"1989-10-06",45.1466
"1989-10-07",42.8309
"1989-10-08",46.3283
"1989-10-09",34.4173
"1989-10-10",39.9722
"1989-10-11",41.9296
"1989-10-12",43.4777
"1989-10-13",41.6786
"1989-10-14",43.3764
"1989-10-15",44.7949
"1989-10-16",46.1913
"1989-10-17",46.713
"1989-10-18",51.871
"1989-10-19",54.8683
"1989-10-20",39.0118
"1989-10-21",43.461
"1989-10-22",36.6748
"1989-10-23",37.5948
"1989-10-24",41.0816
"1989-10-25",41.1911
"1989-10-26",35.1473
"1989-10-27",38.9689
"1989-10-28",40.2518
"1989-10-29",47.9674
"1989-10-30",54.4535
"1989-10-31",48.3954
"1989-11-01",41.2899
"1989-11-02",62.0345
"1989-11-03",39.9324
"1989-11-04",37.3409
"1989-11-05",39.9857
"1989-11-06",45.309
"1989-11-07",53.032
"1989-11-08",51.1066
"1989-11-09",43.6733
"1989-11-10",27.0986
"1989-11-11",31.8258
"1989-11-12",32.2004
"1989-11-13",33.3513
"1989-11-14",44.7362
"1989-11-15",55.4229
"1989-11-16",35.9374
"1989-11-17",31.0078
"1989-11-18",35.0307
"1989-11-19",28.9016
"1989-11-20",36.1501
"1989-11-21",28.7782
"1989-11-22",32.403
"1989-11-23",45.1125
"1989-11-24",35.0048
"1989-11-25",38.2513
"1989-11-26",50.2407
"1989-11-27",49.7998
"1989-11-28",52.2169
"1989-11-29",35.5679
"1989-11-30",29.7127
"1989-12-01",24.9429
"1989-12-02",26.498
"1989-12-03",26.8701
"1989-12-04",26.9551
"1989-12-05",29.795
"1989-12-06",38.2648
"1989-12-07",37.9156
"1989-12-08",61.1981
"1989-12-09",60.8136
"1989-12-10",49.9848
"1989-12-11",51.5916
"1989-12-12",60.8653
"1989-12-13",52.0602
"1989-12-14",36.2951
"1989-12-15",37.49
"1989-12-16",27.612
"1989-12-17",16.5951
"1989-12-18",18.1279
"1989-12-19",26.5426
"1989-12-20",37.6698
"1989-12-21",30.4443
"1989-12-22",16.4643
"1989-12-23",18.7523
"1989-12-24",42.7599
"1989-12-25",42.6512
"1989-12-26",40.7257
"1989-12-27",39.3062
"1989-12-28",37.4635
"1989-12-29",40.9507
"1989-12-30",47.9105
"1989-12-31",55.5616
"1990-01-01",32.9328
"1990-01-02",25.9914
"1990-01-03",29.9271
"1990-01-04",49.0151
"1990-01-05",45.8576
"1990-01-06",46.2266
"1990-01-07",46.2338
"1990-01-08",55.0063
"1990-01-09",43.954
"1990-01-10",31.37
"1990-01-11",33.3495
"1990-01-12",23.4813
"1990-01-13",26.1215
"1990-01-14",26.0597
"1990-01-15",32.1708
"1990-01-16",35.6027
"1990-01-17",35.9314
"1990-01-18",46.6236
"1990-01-19",40.4069
"1990-01-20",50.1426
"1990-01-21",43.8901
"1990-01-22",28.1897
"1990-01-23",31.24
"1990-01-24",35.4824
"1990-01-25",45.732
"1990-01-26",30.7543
"1990-01-27",25.2124
"1990-01-28",33.059
"1990-01-29",39.3077
"1990-01-30",28.4255
"1990-01-31",32.6547
"1990-02-01",42.7999
"1990-02-02",45.4629
"1990-02-03",43.6669
"1990-02-04",47.1832
"1990-02-05",30.2369
"1990-02-06",35.6451
"1990-02-07",35.2492
"1990-02-08",32.7779
"1990-02-09",40.3305
"1990-02-10",49.9227
"1990-02-11",32.3105
"1990-02-12",27.4841
"1990-02-13",30.6485
"1990-02-14",35.3346
"1990-02-15",41.1162
"1990-02-16",46.9742
"1990-02-17",34.9695
"1990-02-18",33.7954
"1990-02-19",53.5201
"1990-02-20",30.548
"1990-02-21",36.0438
"1990-02-22",48.3355
"1990-02-23",46.2429
"1990-02-24",29.7068
"1990-02-25",22.3404
"1990-02-26",18.896
"1990-02-27",25.1482
"1990-02-28",38.0918
"1990-03-01",36.914
"1990-03-02",51.5367
"1990-03-03",50.5341
"1990-03-04",29.1336
"1990-03-05",35.6902
"1990-03-06",34.7407
"1990-03-07",33.6586
"1990-03-08",43.2232
"1990-03-09",50.574
"1990-03-10",36.6856
"1990-03-11",38.7009
"1990-03-12",36.5988
"1990-03-13",33.8519
"1990-03-14",32.8438
"1990-03-15",35.4177
"1990-03-16",48.2681
"1990-03-17",49.8271
"1990-03-18",31.6629
"1990-03-19",35.5796
"1990-03-20",34.5479
"1990-03-21",31.4795
"1990-03-22",32.3973
"1990-03-23",28.4861
"1990-03-24",29.5531
"1990-03-25",38.3179
"1990-03-26",48.7638
"1990-03-27",34.3643
"1990-03-28",34.455
"1990-03-29",38.1234
"1990-03-30",52.4885
"1990-03-31",56.1567
"1990-04-01",37.6076
"1990-04-02",42.2985
"1990-04-03",36.0223
"1990-04-04",37.0572
"1990-04-05",29.4106
"1990-04-06",33.4452
"1990-04-07",28.5246
"1990-04-08",26.1307
"1990-04-09",27.9672
"1990-04-10",33.5848
"1990-04-11",36.0222
"1990-04-12",29.4838
"1990-04-13",29.2789
"1990-04-14",31.4092
"1990-04-15",41.1279
"1990-04-16",39.3237
"1990-04-17",30.7744
"1990-04-18",29.8012
"1990-04-19",37.29
"1990-04-20",43.8024
"1990-04-21",43.9967
"1990-04-22",35.4187
"1990-04-23",32.9273
"1990-04-24",31.2364
"1990-04-25",31.4842
"1990-04-26",28.1357
"1990-04-27",27.571
"1990-04-28",28.4858
"1990-04-29",31.2213
"1990-04-30",39.6156
"1990-05-01",41.2819
"1990-05-02",41.0242
"1990-05-03",50.8375
"1990-05-04",50.705
"1990-05-05",48.35
"1990-05-06",39.1026
"1990-05-07",34.3089
"1990-05-08",36.8152
"1990-05-09",49.6324
"1990-05-10",47.7488
"1990-05-11",34.2899
"1990-05-12",40.3221
"1990-05-13",51.087
"1990-05-14",48.6377
"1990-05-15",43.9099
"1990-05-16",40.8382
"1990-05-17",46.6968
"1990-05-18",26.8421
"1990-05-19",31.0114
"1990-05-20",35.5134
"1990-05-21",47.3199
"1990-05-22",48.9905
"1990-05-23",43.6933
"1990-05-24",40.0085
"1990-05-25",41.678
"1990-05-26",45.9347
"1990-05-27",46.0813
"1990-05-28",55.5213
"1990-05-29",54.766
"1990-05-30",43.3665
"1990-05-31",42.6287
"1990-06-01",44.3571
"1990-06-02",46.793
"1990-06-03",53.0174
"1990-06-04",35.4518
"1990-06-05",37.0298
"1990-06-06",38.8073
"1990-06-07",42.784
"1990-06-08",44.1388
"1990-06-09",40.2224
"1990-06-10",40.483
"1990-06-11",37.4913
"1990-06-12",34.5214
"1990-06-13",34.4035
"1990-06-14",37.4779
"1990-06-15",44.6699
"1990-06-16",48.4353
"1990-06-17",43.4673
"1990-06-18",42.3837
"1990-06-19",32.4293
"1990-06-20",32.7846
"1990-06-21",37.5312
"1990-06-22",40.7462
"1990-06-23",39.2554
"1990-06-24",31.5863
"1990-06-25",35.4184
"1990-06-26",35.6852
"1990-06-27",37.9772
"1990-06-28",38.9049
"1990-06-29",30.7993
"1990-06-30",32.4449
"1990-07-01",34.3218
"1990-07-02",31.5065
"1990-07-03",38.4314
"1990-07-04",31.5342
"1990-07-05",30.9939
"1990-07-06",32.5464
"1990-07-07",35.4288
"1990-07-08",42.729
"1990-07-09",43.4688
"1990-07-10",38.2087
"1990-07-11",38.0467
"1990-07-12",38.3299
"1990-07-13",45.3967
"1990-07-14",48.6604
"1990-07-15",53.8715
"1990-07-16",54.9566
"1990-07-17",53.613
"1990-07-18",54.2882
"1990-07-19",49.102
"1990-07-20",48.352
"1990-07-21",46.9012
"1990-07-22",47.4951
"1990-07-23",39.0623
"1990-07-24",40.3535
"1990-07-25",44.4289
"1990-07-26",36.9462
"1990-07-27",37.6267
"1990-07-28",50.6403
"1990-07-29",40.3539
"1990-07-30",40.583
"1990-07-31",34.9059
"1990-08-01",32.6907
"1990-08-02",33.9598
"1990-08-03",38.5452
"1990-08-04",39.3269
"1990-08-05",39.1875
"1990-08-06",50.5065
"1990-08-07",53.6077
"1990-08-08",54.806
"1990-08-09",53.4695
"1990-08-10",51.0223
"1990-08-11",43.238
"1990-08-12",46.7502
"1990-08-13",45.1169
"1990-08-14",44.1879
"1990-08-15",47.2536
"1990-08-16",53.3981
"1990-08-17",54.1644
"1990-08-18",54.218
"1990-08-19",47.3554
"1990-08-20",49.1794
"1990-08-21",49.6562
"1990-08-22",52.4499
"1990-08-23",53.6225
"1990-08-24",55.1654
"1990-08-25",59.0165
"1990-08-26",55.2131
"1990-08-27",44.2621
"1990-08-28",39.1825
"1990-08-29",32.6211
"1990-08-30",34.1044
"1990-08-31",43.9771
"1990-09-01",41.9517
"1990-09-02",45.7501
"1990-09-03",45.5766
"1990-09-04",37.1693
"1990-09-05",44.0348
"1990-09-06",46.8479
"1990-09-07",38.6359
"1990-09-08",39.3494
"1990-09-09",53.1834
"1990-09-10",50.1455
"1990-09-11",49.6099
"1990-09-12",47.5944
"1990-09-13",47.4169
"1990-09-14",55.5807
"1990-09-15",41.3392
"1990-09-16",31.6305
"1990-09-17",28.4506
"1990-09-18",32.9207
"1990-09-19",36.2152
"1990-09-20",50.5521
"1990-09-21",50.4905
"1990-09-22",57.2282
"1990-09-23",29.2347
"1990-09-24",29.2299
"1990-09-25",31.7213
"1990-09-26",29.5329
"1990-09-27",31.6287
"1990-09-28",32.6268
"1990-09-29",35.8723
"1990-09-30",39.8513
"1990-10-01",36.4278
"1990-10-02",30.0607
"1990-10-03",32.2457
"1990-10-04",42.505
"1990-10-05",20.9009
"1990-10-06",23.2252
"1990-10-07",35.7644
"1990-10-08",31.0553
"1990-10-09",35.2665
"1990-10-10",40.7481
"1990-10-11",65.1528
"1990-10-12",51.9083
"1990-10-13",56.2884
"1990-10-14",45.6004
"1990-10-15",32.4363
"1990-10-16",30.8371
"1990-10-17",37.8021
"1990-10-18",53.3188
"1990-10-19",35.8993
"1990-10-20",40.8831
"1990-10-21",44.9896
"1990-10-22",64.2771
"1990-10-23",55.7535
"1990-10-24",42.9126
"1990-10-25",46.2735
"1990-10-26",37.1768
"1990-10-27",39.241
"1990-10-28",38.1797
"1990-10-29",31.8634
"1990-10-30",33.6863
"1990-10-31",35.3024
"1990-11-01",35.3535
"1990-11-02",39.1116
"1990-11-03",38.2342
"1990-11-04",40.3468
"1990-11-05",42.8112
"1990-11-06",30.65
"1990-11-07",38.8071
"1990-11-08",31.3747
"1990-11-09",36.0129
"1990-11-10",58.9897
"1990-11-11",28.6672
"1990-11-12",33.9191
"1990-11-13",21.3981
"1990-11-14",27.9694
"1990-11-15",30.5603
"1990-11-16",36.9011
"1990-11-17",29.9641
"1990-11-18",30.376
"1990-11-19",33.9104
"1990-11-20",32.1045
"1990-11-21",28.7965
"1990-11-22",34.5177
"1990-11-23",42.1347
"1990-11-24",22.484
"1990-11-25",31.0661
"1990-11-26",35.827
"1990-11-27",40.5488
"1990-11-28",48.5069
"1990-11-29",45.2183
"1990-11-30",26.2101
"1990-12-01",31.9468
"1990-12-02",53.1302
"1990-12-03",59.7138
"1990-12-04",38.1906
"1990-12-05",27.1323
"1990-12-06",29.6404
"1990-12-07",39.7129
"1990-12-08",58.9184
"1990-12-09",35.4692
"1990-12-10",36.1994
"1990-12-11",30.1955
"1990-12-12",37.0414
"1990-12-13",45.0205
"1990-12-14",35.6394
"1990-12-15",45.9292
"1990-12-16",39.4227
"1990-12-17",39.5439
"1990-12-18",53.8053
"1990-12-19",48.5808
"1990-12-20",51.7702
"1990-12-21",60.5689
"1990-12-22",58.4072
"1990-12-23",47.5201
"1990-12-24",42.3193
"1990-12-25",25.6855
"1990-12-26",33.5005
"1990-12-27",37.3485
"1990-12-28",65.0588
"1990-12-29",66.9323
"1990-12-30",60.373
"1990-12-31",42.5565
"1991-01-01",44.2361
"1991-01-02",59.8123
"1991-01-03",55.4979
"1991-01-04",56.8518
"1991-01-05",57.1148
"1991-01-06",58.4664
"1991-01-07",69.7243
"1991-01-08",66.2527
"1991-01-09",61.8735
"1991-01-10",54.9195
"1991-01-11",61.6989
"1991-01-12",66.1161
"1991-01-13",47.0389
"1991-01-14",45.9657
"1991-01-15",47.6704
"1991-01-16",60.2197
"1991-01-17",39.3115
"1991-01-18",36.6128
"1991-01-19",35.8604
"1991-01-20",53.1582
"1991-01-21",40.1694
"1991-01-22",33.0196
"1991-01-23",37.6535
"1991-01-24",37.982
"1991-01-25",39.8278
"1991-01-26",34.0669
"1991-01-27",38.3717
"1991-01-28",45.715
"1991-01-29",62.1435
"1991-01-30",75.3465
"1991-01-31",31.4815
"1991-02-01",19.2998
"1991-02-02",25.5603
"1991-02-03",31.1674
"1991-02-04",28.5275
"1991-02-05",30.6048
"1991-02-06",35.5204
"1991-02-07",54.9405
"1991-02-08",46.3162
"1991-02-09",27.6211
"1991-02-10",27.4046
"1991-02-11",22.393
"1991-02-12",24.4872
"1991-02-13",30.4267
"1991-02-14",33.63
"1991-02-15",14.3984
"1991-02-16",16.1175
"1991-02-17",17.9313
"1991-02-18",30.0571
"1991-02-19",44.9965
"1991-02-20",48.0862
"1991-02-21",37.9553
"1991-02-22",40.6
"1991-02-23",43.6012
"1991-02-24",49.1911
"1991-02-25",41.5848
"1991-02-26",39.6096
"1991-02-27",30.2955
"1991-02-28",28.2926
"1991-03-01",34.0803
"1991-03-02",46.9211
"1991-03-03",61.6751
"1991-03-04",43.713
"1991-03-05",33.7655
"1991-03-06",35.8472
"1991-03-07",30.8132
"1991-03-08",29.9784
"1991-03-09",30.4855
"1991-03-10",28.7581
